date,branch,direction,dOpen,bHi,bLo,entry,sl,tp,outcome,exit_price,exit_bar,bars_held,bars_to_entry,pnl,mfe,mae
2025-02-14,flipshort,-1,8615.689,8618.657,8617.689,8600.689,8635.657,8561.689,TP,8561.689,2025-02-14 12:02:00+11:00,117,7,39.0,43.09599999999955,15.30999999999949
2025-02-21,flipshort,-1,8329.593,8355.625,8349.561,8332.561,8372.625,8293.561,TIMEOUT,8310.689,2025-02-21 13:05:00+11:00,180,39,21.87199999999939,34.0,7.128000000000611
2025-03-03,flipshort,-1,8187.657,8212.689,8212.593,8195.593,8229.689,8156.593000000001,TIMEOUT,8213.999,2025-03-03 13:04:00+11:00,180,62,-18.40599999999904,16.00000000000091,24.40599999999904
2025-03-04,flipshort,-1,8187.689,8189.561,8184.999,8167.999,8206.561,8128.999,TIMEOUT,8160.561,2025-03-04 13:05:00+11:00,180,10,7.438000000000102,19.438000000000102,16.0
2025-03-05,flipshort,-1,8123.689,8140.999,8135.999,8118.999,8157.999,8079.999,TIMEOUT,8112.999,2025-03-05 13:04:00+11:00,180,107,6.0,26.438000000000102,9.69000000000051
2025-03-06,flipshort,-1,8116.593,8120.625,8118.625,8101.625,8137.625,8062.625,TIMEOUT,8094.593,2025-03-06 13:05:00+11:00,180,29,7.032000000000153,13.967999999999847,14.373999999999796
2025-03-07,flipshort,-1,8021.561,8023.999,8022.689,8005.689,8040.999,7966.689,TIMEOUT,7995.593,2025-03-07 10:59:00+11:00,55,16,10.096000000000458,10.096000000000458,12.30999999999949
2025-03-31,flipshort,-1,7861.999,7879.657,7875.657,7858.657,7896.657,7819.657,TIMEOUT,7856.689,2025-03-31 13:04:00+11:00,180,74,1.9679999999998472,16.09600000000046,12.341999999999643
2025-04-01,flipshort,-1,7899.999,7910.625,7901.561,7884.561,7927.625,7845.561,TIMEOUT,7874.999,2025-04-01 13:04:00+11:00,180,71,9.561999999999898,19.0,4.128000000000611
2025-04-09,flipshort,-1,7329.999,7352.561,7341.657,7324.657,7369.561,7285.657,SL,7369.561,2025-04-09 10:14:00+10:00,10,4,-44.90399999999954,2.032000000000153,45.34199999999964
2025-04-10,flipshort,-1,7843.657,7865.657,7852.689,7835.689,7882.657,7796.689,TP,7796.689,2025-04-10 10:20:00+10:00,16,6,39.0,44.12800000000061,4.935999999999694
2025-04-23,flipshort,-1,7954.593,7961.625,7960.625,7943.625,7978.625,7904.625,TIMEOUT,7924.593,2025-04-23 13:04:00+10:00,180,22,19.032000000000153,19.064000000000306,19.0
2025-04-28,flipshort,-1,8041.657,8047.689,8043.625,8026.625,8064.689,7987.625,TIMEOUT,8030.593,2025-04-28 13:17:00+10:00,180,84,-3.967999999999847,5.032000000000153,10.373999999999796
2025-04-30,flipshort,-1,8089.689,8098.593,8096.625,8079.625,8115.593,8040.625,TIMEOUT,8080.689,2025-04-30 13:04:00+10:00,180,86,-1.0640000000003056,6.032000000000153,12.935999999999694
2025-05-07,flipshort,-1,8166.593,8173.689,8169.593,8152.593,8190.689,8113.593,TIMEOUT,8165.657,2025-05-07 13:05:00+10:00,180,42,-13.064000000000306,1.0320000000001528,20.40599999999995
2025-05-19,flipshort,-1,8319.593,8325.657,8321.689,8304.689,8342.657,8265.689,SL,8342.657,2025-05-19 12:24:00+10:00,139,24,-37.96799999999894,7.128000000000611,38.96799999999894
2025-06-05,flipshort,-1,8544.657,8554.625,8549.657,8532.657,8571.625,8493.657,TIMEOUT,8529.689,2025-06-05 13:08:00+10:00,180,154,2.9679999999989377,4.095999999999549,4.0
2025-06-06,flipshort,-1,8530.625,8546.689,8544.657,8527.657,8563.689,8488.657,TIMEOUT,8526.657,2025-06-06 13:14:00+10:00,180,173,1.0,2.0639999999984866,2.0
