amplitude,channelDeviation,emaFast,emaSlow,confirmWindow,signal_count,pct_confirmed,avg_confirm_bar,buy_count,buy_pct_confirmed,sell_count,sell_pct_confirmed,valid
3,1,5,50,5,2476,0.736466,1.6757,1303,0.744146,1173,0.728119,True
3,2,5,50,5,2476,0.736466,1.6757,1303,0.744146,1173,0.728119,True
3,3,5,50,5,2476,0.736466,1.6757,1303,0.744146,1173,0.728119,True
3,4,5,50,5,2476,0.736466,1.6757,1303,0.744146,1173,0.728119,True
3,5,5,50,5,2476,0.736466,1.6757,1303,0.744146,1173,0.728119,True
3,1,8,50,5,2469,0.735917,1.6748,1297,0.743266,1172,0.72795,True
3,2,8,50,5,2469,0.735917,1.6748,1297,0.743266,1172,0.72795,True
3,3,8,50,5,2469,0.735917,1.6748,1297,0.743266,1172,0.72795,True
3,4,8,50,5,2469,0.735917,1.6748,1297,0.743266,1172,0.72795,True
3,5,8,50,5,2469,0.735917,1.6748,1297,0.743266,1172,0.72795,True
3,1,10,50,5,2468,0.735618,1.675,1297,0.743266,1171,0.727329,True
3,2,10,50,5,2468,0.735618,1.675,1297,0.743266,1171,0.727329,True
3,3,10,50,5,2468,0.735618,1.675,1297,0.743266,1171,0.727329,True
3,4,10,50,5,2468,0.735618,1.675,1297,0.743266,1171,0.727329,True
3,5,10,50,5,2468,0.735618,1.675,1297,0.743266,1171,0.727329,True
3,1,13,50,5,2469,0.735478,1.6768,1296,0.742693,1173,0.727667,True
3,2,13,50,5,2469,0.735478,1.6768,1296,0.742693,1173,0.727667,True
3,3,13,50,5,2469,0.735478,1.6768,1296,0.742693,1173,0.727667,True
3,4,13,50,5,2469,0.735478,1.6768,1296,0.742693,1173,0.727667,True
3,5,13,50,5,2469,0.735478,1.6768,1296,0.742693,1173,0.727667,True
3,1,8,20,5,2812,0.734012,1.6792,1442,0.74177,1370,0.72602,True
3,2,8,20,5,2812,0.734012,1.6792,1442,0.74177,1370,0.72602,True
3,3,8,20,5,2812,0.734012,1.6792,1442,0.74177,1370,0.72602,True
3,4,8,20,5,2812,0.734012,1.6792,1442,0.74177,1370,0.72602,True
3,5,8,20,5,2812,0.734012,1.6792,1442,0.74177,1370,0.72602,True
3,1,5,200,5,2119,0.73398,1.6697,1157,0.742142,962,0.724398,True
3,2,5,200,5,2119,0.73398,1.6697,1157,0.742142,962,0.724398,True
3,3,5,200,5,2119,0.73398,1.6697,1157,0.742142,962,0.724398,True
3,4,5,200,5,2119,0.73398,1.6697,1157,0.742142,962,0.724398,True
3,5,5,200,5,2119,0.73398,1.6697,1157,0.742142,962,0.724398,True
3,1,5,20,5,2814,0.733959,1.6791,1444,0.742035,1370,0.725636,True
3,2,5,20,5,2814,0.733959,1.6791,1444,0.742035,1370,0.725636,True
3,3,5,20,5,2814,0.733959,1.6791,1444,0.742035,1370,0.725636,True
3,4,5,20,5,2814,0.733959,1.6791,1444,0.742035,1370,0.725636,True
3,5,5,20,5,2814,0.733959,1.6791,1444,0.742035,1370,0.725636,True
3,1,13,20,5,2814,0.733768,1.6805,1443,0.741521,1371,0.725781,True
3,2,13,20,5,2814,0.733768,1.6805,1443,0.741521,1371,0.725781,True
3,3,13,20,5,2814,0.733768,1.6805,1443,0.741521,1371,0.725781,True
3,4,13,20,5,2814,0.733768,1.6805,1443,0.741521,1371,0.725781,True
3,5,13,20,5,2814,0.733768,1.6805,1443,0.741521,1371,0.725781,True
3,1,10,20,5,2811,0.733751,1.6795,1442,0.74177,1369,0.72549,True
3,2,10,20,5,2811,0.733751,1.6795,1442,0.74177,1369,0.72549,True
3,3,10,20,5,2811,0.733751,1.6795,1442,0.74177,1369,0.72549,True
3,4,10,20,5,2811,0.733751,1.6795,1442,0.74177,1369,0.72549,True
3,5,10,20,5,2811,0.733751,1.6795,1442,0.74177,1369,0.72549,True
3,1,5,100,5,2280,0.733355,1.6781,1218,0.739976,1062,0.725906,True
3,2,5,100,5,2280,0.733355,1.6781,1218,0.739976,1062,0.725906,True
3,3,5,100,5,2280,0.733355,1.6781,1218,0.739976,1062,0.725906,True
3,4,5,100,5,2280,0.733355,1.6781,1218,0.739976,1062,0.725906,True
3,5,5,100,5,2280,0.733355,1.6781,1218,0.739976,1062,0.725906,True
3,1,8,200,5,2109,0.73331,1.6662,1150,0.741457,959,0.723774,True
3,2,8,200,5,2109,0.73331,1.6662,1150,0.741457,959,0.723774,True
3,3,8,200,5,2109,0.73331,1.6662,1150,0.741457,959,0.723774,True
3,4,8,200,5,2109,0.73331,1.6662,1150,0.741457,959,0.723774,True
3,5,8,200,5,2109,0.73331,1.6662,1150,0.741457,959,0.723774,True
3,1,13,200,5,2104,0.733101,1.6697,1146,0.740789,958,0.724112,True
3,2,13,200,5,2104,0.733101,1.6697,1146,0.740789,958,0.724112,True
3,3,13,200,5,2104,0.733101,1.6697,1146,0.740789,958,0.724112,True
3,4,13,200,5,2104,0.733101,1.6697,1146,0.740789,958,0.724112,True
3,5,13,200,5,2104,0.733101,1.6697,1146,0.740789,958,0.724112,True
3,1,8,100,5,2272,0.732903,1.6756,1211,0.739316,1061,0.725718,True
3,2,8,100,5,2272,0.732903,1.6756,1211,0.739316,1061,0.725718,True
3,3,8,100,5,2272,0.732903,1.6756,1211,0.739316,1061,0.725718,True
3,4,8,100,5,2272,0.732903,1.6756,1211,0.739316,1061,0.725718,True
3,5,8,100,5,2272,0.732903,1.6756,1211,0.739316,1061,0.725718,True
3,1,10,200,5,2106,0.732777,1.6667,1149,0.74129,957,0.72281,True
3,2,10,200,5,2106,0.732777,1.6667,1149,0.74129,957,0.72281,True
3,3,10,200,5,2106,0.732777,1.6667,1149,0.74129,957,0.72281,True
3,4,10,200,5,2106,0.732777,1.6667,1149,0.74129,957,0.72281,True
3,5,10,200,5,2106,0.732777,1.6667,1149,0.74129,957,0.72281,True
5,1,10,50,5,2066,0.732624,1.6563,1088,0.745716,978,0.718589,True
5,2,10,50,5,2066,0.732624,1.6563,1088,0.745716,978,0.718589,True
5,3,10,50,5,2066,0.732624,1.6563,1088,0.745716,978,0.718589,True
5,4,10,50,5,2066,0.732624,1.6563,1088,0.745716,978,0.718589,True
5,5,10,50,5,2066,0.732624,1.6563,1088,0.745716,978,0.718589,True
3,1,10,100,5,2270,0.732494,1.6762,1211,0.739316,1059,0.724846,True
3,2,10,100,5,2270,0.732494,1.6762,1211,0.739316,1059,0.724846,True
3,3,10,100,5,2270,0.732494,1.6762,1211,0.739316,1059,0.724846,True
3,4,10,100,5,2270,0.732494,1.6762,1211,0.739316,1059,0.724846,True
3,5,10,100,5,2270,0.732494,1.6762,1211,0.739316,1059,0.724846,True
5,1,8,50,5,2063,0.732339,1.6558,1087,0.745542,976,0.718175,True
5,2,8,50,5,2063,0.732339,1.6558,1087,0.745542,976,0.718175,True
5,3,8,50,5,2063,0.732339,1.6558,1087,0.745542,976,0.718175,True
5,4,8,50,5,2063,0.732339,1.6558,1087,0.745542,976,0.718175,True
5,5,8,50,5,2063,0.732339,1.6558,1087,0.745542,976,0.718175,True
3,1,13,100,5,2269,0.732172,1.6787,1209,0.738546,1060,0.725034,True
3,2,13,100,5,2269,0.732172,1.6787,1209,0.738546,1060,0.725034,True
3,3,13,100,5,2269,0.732172,1.6787,1209,0.738546,1060,0.725034,True
3,4,13,100,5,2269,0.732172,1.6787,1209,0.738546,1060,0.725034,True
3,5,13,100,5,2269,0.732172,1.6787,1209,0.738546,1060,0.725034,True
5,1,5,50,5,2077,0.732111,1.6553,1097,0.746259,980,0.716898,True
5,2,5,50,5,2077,0.732111,1.6553,1097,0.746259,980,0.716898,True
5,3,5,50,5,2077,0.732111,1.6553,1097,0.746259,980,0.716898,True
5,4,5,50,5,2077,0.732111,1.6553,1097,0.746259,980,0.716898,True
5,5,5,50,5,2077,0.732111,1.6553,1097,0.746259,980,0.716898,True
5,1,13,50,5,2067,0.731941,1.6565,1088,0.744186,979,0.718796,True
5,2,13,50,5,2067,0.731941,1.6565,1088,0.744186,979,0.718796,True
5,3,13,50,5,2067,0.731941,1.6565,1088,0.744186,979,0.718796,True
5,4,13,50,5,2067,0.731941,1.6565,1088,0.744186,979,0.718796,True
5,5,13,50,5,2067,0.731941,1.6565,1088,0.744186,979,0.718796,True
5,1,8,200,5,1715,0.730409,1.6222,938,0.741502,777,0.717452,True
5,1,10,200,5,1715,0.730409,1.621,939,0.741706,776,0.71719,True
5,2,8,200,5,1715,0.730409,1.6222,938,0.741502,777,0.717452,True
5,2,10,200,5,1715,0.730409,1.621,939,0.741706,776,0.71719,True
5,3,8,200,5,1715,0.730409,1.6222,938,0.741502,777,0.717452,True
5,3,10,200,5,1715,0.730409,1.621,939,0.741706,776,0.71719,True
5,4,8,200,5,1715,0.730409,1.6222,938,0.741502,777,0.717452,True
5,4,10,200,5,1715,0.730409,1.621,939,0.741706,776,0.71719,True
5,5,8,200,5,1715,0.730409,1.6222,938,0.741502,777,0.717452,True
5,5,10,200,5,1715,0.730409,1.621,939,0.741706,776,0.71719,True
5,1,13,200,5,1716,0.729902,1.6212,939,0.740536,777,0.717452,True
5,2,13,200,5,1716,0.729902,1.6212,939,0.740536,777,0.717452,True
5,3,13,200,5,1716,0.729902,1.6212,939,0.740536,777,0.717452,True
5,4,13,200,5,1716,0.729902,1.6212,939,0.740536,777,0.717452,True
5,5,13,200,5,1716,0.729902,1.6212,939,0.740536,777,0.717452,True
5,1,5,200,5,1738,0.729639,1.6266,953,0.742212,785,0.714936,True
5,2,5,200,5,1738,0.729639,1.6266,953,0.742212,785,0.714936,True
5,3,5,200,5,1738,0.729639,1.6266,953,0.742212,785,0.714936,True
5,4,5,200,5,1738,0.729639,1.6266,953,0.742212,785,0.714936,True
5,5,5,200,5,1738,0.729639,1.6266,953,0.742212,785,0.714936,True
4,1,5,50,5,2215,0.728858,1.6953,1163,0.745035,1052,0.711773,True
4,2,5,50,5,2215,0.728858,1.6953,1163,0.745035,1052,0.711773,True
4,3,5,50,5,2215,0.728858,1.6953,1163,0.745035,1052,0.711773,True
4,4,5,50,5,2215,0.728858,1.6953,1163,0.745035,1052,0.711773,True
4,5,5,50,5,2215,0.728858,1.6953,1163,0.745035,1052,0.711773,True
2,1,5,20,5,3278,0.728444,1.7267,1684,0.737303,1594,0.719314,True
2,2,5,20,5,3278,0.728444,1.7267,1684,0.737303,1594,0.719314,True
2,3,5,20,5,3278,0.728444,1.7267,1684,0.737303,1594,0.719314,True
2,4,5,20,5,3278,0.728444,1.7267,1684,0.737303,1594,0.719314,True
2,5,5,20,5,3278,0.728444,1.7267,1684,0.737303,1594,0.719314,True
2,1,5,50,5,2878,0.728423,1.7262,1508,0.736688,1370,0.719538,True
2,2,5,50,5,2878,0.728423,1.7262,1508,0.736688,1370,0.719538,True
2,3,5,50,5,2878,0.728423,1.7262,1508,0.736688,1370,0.719538,True
2,4,5,50,5,2878,0.728423,1.7262,1508,0.736688,1370,0.719538,True
2,5,5,50,5,2878,0.728423,1.7262,1508,0.736688,1370,0.719538,True
4,1,8,50,5,2210,0.728411,1.6946,1156,0.743408,1054,0.712644,True
4,2,8,50,5,2210,0.728411,1.6946,1156,0.743408,1054,0.712644,True
4,3,8,50,5,2210,0.728411,1.6946,1156,0.743408,1054,0.712644,True
4,4,8,50,5,2210,0.728411,1.6946,1156,0.743408,1054,0.712644,True
4,5,8,50,5,2210,0.728411,1.6946,1156,0.743408,1054,0.712644,True
2,1,8,20,5,3277,0.728384,1.7269,1683,0.737188,1594,0.719314,True
2,2,8,20,5,3277,0.728384,1.7269,1683,0.737188,1594,0.719314,True
2,3,8,20,5,3277,0.728384,1.7269,1683,0.737188,1594,0.719314,True
2,4,8,20,5,3277,0.728384,1.7269,1683,0.737188,1594,0.719314,True
2,5,8,20,5,3277,0.728384,1.7269,1683,0.737188,1594,0.719314,True
2,1,8,50,5,2876,0.728286,1.7267,1506,0.73643,1370,0.719538,True
2,2,8,50,5,2876,0.728286,1.7267,1506,0.73643,1370,0.719538,True
2,3,8,50,5,2876,0.728286,1.7267,1506,0.73643,1370,0.719538,True
2,4,8,50,5,2876,0.728286,1.7267,1506,0.73643,1370,0.719538,True
2,5,8,50,5,2876,0.728286,1.7267,1506,0.73643,1370,0.719538,True
2,1,10,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,1,13,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,2,10,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,2,13,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,3,10,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,3,13,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,4,10,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,4,13,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,5,10,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,5,13,20,5,3277,0.728222,1.7269,1683,0.737188,1594,0.71899,True
2,1,13,50,5,2872,0.728195,1.7274,1502,0.735914,1370,0.719916,True
2,2,13,50,5,2872,0.728195,1.7274,1502,0.735914,1370,0.719916,True
2,3,13,50,5,2872,0.728195,1.7274,1502,0.735914,1370,0.719916,True
2,4,13,50,5,2872,0.728195,1.7274,1502,0.735914,1370,0.719916,True
2,5,13,50,5,2872,0.728195,1.7274,1502,0.735914,1370,0.719916,True
2,1,10,50,5,2876,0.728101,1.7267,1506,0.73643,1370,0.71916,True
2,2,10,50,5,2876,0.728101,1.7267,1506,0.73643,1370,0.71916,True
2,3,10,50,5,2876,0.728101,1.7267,1506,0.73643,1370,0.71916,True
2,4,10,50,5,2876,0.728101,1.7267,1506,0.73643,1370,0.71916,True
2,5,10,50,5,2876,0.728101,1.7267,1506,0.73643,1370,0.71916,True
4,1,10,50,5,2210,0.727931,1.6955,1157,0.743096,1053,0.711968,True
4,2,10,50,5,2210,0.727931,1.6955,1157,0.743096,1053,0.711968,True
4,3,10,50,5,2210,0.727931,1.6955,1157,0.743096,1053,0.711968,True
4,4,10,50,5,2210,0.727931,1.6955,1157,0.743096,1053,0.711968,True
4,5,10,50,5,2210,0.727931,1.6955,1157,0.743096,1053,0.711968,True
5,1,8,20,5,2268,0.727856,1.6627,1164,0.735777,1104,0.719687,True
5,2,8,20,5,2268,0.727856,1.6627,1164,0.735777,1104,0.719687,True
5,3,8,20,5,2268,0.727856,1.6627,1164,0.735777,1104,0.719687,True
5,4,8,20,5,2268,0.727856,1.6627,1164,0.735777,1104,0.719687,True
5,5,8,20,5,2268,0.727856,1.6627,1164,0.735777,1104,0.719687,True
5,1,5,20,5,2269,0.72771,1.6628,1167,0.736278,1102,0.718852,True
5,2,5,20,5,2269,0.72771,1.6628,1167,0.736278,1102,0.718852,True
5,3,5,20,5,2269,0.72771,1.6628,1167,0.736278,1102,0.718852,True
5,4,5,20,5,2269,0.72771,1.6628,1167,0.736278,1102,0.718852,True
5,5,5,20,5,2269,0.72771,1.6628,1167,0.736278,1102,0.718852,True
4,1,13,50,5,2210,0.727692,1.6968,1156,0.742931,1054,0.711681,True
4,2,13,50,5,2210,0.727692,1.6968,1156,0.742931,1054,0.711681,True
4,3,13,50,5,2210,0.727692,1.6968,1156,0.742931,1054,0.711681,True
4,4,13,50,5,2210,0.727692,1.6968,1156,0.742931,1054,0.711681,True
4,5,13,50,5,2210,0.727692,1.6968,1156,0.742931,1054,0.711681,True
5,1,10,20,5,2271,0.727651,1.6636,1166,0.735647,1105,0.719401,True
5,2,10,20,5,2271,0.727651,1.6636,1166,0.735647,1105,0.719401,True
5,3,10,20,5,2271,0.727651,1.6636,1166,0.735647,1105,0.719401,True
5,4,10,20,5,2271,0.727651,1.6636,1166,0.735647,1105,0.719401,True
5,5,10,20,5,2271,0.727651,1.6636,1166,0.735647,1105,0.719401,True
2,1,13,200,5,2469,0.727246,1.7408,1347,0.735262,1122,0.71785,True
2,2,13,200,5,2469,0.727246,1.7408,1347,0.735262,1122,0.71785,True
2,3,13,200,5,2469,0.727246,1.7408,1347,0.735262,1122,0.71785,True
2,4,13,200,5,2469,0.727246,1.7408,1347,0.735262,1122,0.71785,True
2,5,13,200,5,2469,0.727246,1.7408,1347,0.735262,1122,0.71785,True
2,1,10,200,5,2478,0.727113,1.7389,1352,0.735983,1126,0.716741,True
2,2,10,200,5,2478,0.727113,1.7389,1352,0.735983,1126,0.716741,True
2,3,10,200,5,2478,0.727113,1.7389,1352,0.735983,1126,0.716741,True
2,4,10,200,5,2478,0.727113,1.7389,1352,0.735983,1126,0.716741,True
2,5,10,200,5,2478,0.727113,1.7389,1352,0.735983,1126,0.716741,True
2,1,5,200,5,2482,0.727006,1.7389,1356,0.736156,1126,0.716285,True
2,2,5,200,5,2482,0.727006,1.7389,1356,0.736156,1126,0.716285,True
2,3,5,200,5,2482,0.727006,1.7389,1356,0.736156,1126,0.716285,True
2,4,5,200,5,2482,0.727006,1.7389,1356,0.736156,1126,0.716285,True
2,5,5,200,5,2482,0.727006,1.7389,1356,0.736156,1126,0.716285,True
5,1,13,20,5,2274,0.726982,1.6631,1168,0.734591,1106,0.719116,True
5,2,13,20,5,2274,0.726982,1.6631,1168,0.734591,1106,0.719116,True
5,3,13,20,5,2274,0.726982,1.6631,1168,0.734591,1106,0.719116,True
5,4,13,20,5,2274,0.726982,1.6631,1168,0.734591,1106,0.719116,True
5,5,13,20,5,2274,0.726982,1.6631,1168,0.734591,1106,0.719116,True
2,1,8,200,5,2479,0.726979,1.7398,1353,0.736126,1126,0.716285,True
2,2,8,200,5,2479,0.726979,1.7398,1353,0.736126,1126,0.716285,True
2,3,8,200,5,2479,0.726979,1.7398,1353,0.736126,1126,0.716285,True
2,4,8,200,5,2479,0.726979,1.7398,1353,0.736126,1126,0.716285,True
2,5,8,200,5,2479,0.726979,1.7398,1353,0.736126,1126,0.716285,True
5,1,10,100,5,1855,0.726881,1.6501,997,0.742921,858,0.709091,True
5,2,10,100,5,1855,0.726881,1.6501,997,0.742921,858,0.709091,True
5,3,10,100,5,1855,0.726881,1.6501,997,0.742921,858,0.709091,True
5,4,10,100,5,1855,0.726881,1.6501,997,0.742921,858,0.709091,True
5,5,10,100,5,1855,0.726881,1.6501,997,0.742921,858,0.709091,True
5,1,8,100,5,1854,0.726774,1.6499,996,0.742729,858,0.709091,True
5,2,8,100,5,1854,0.726774,1.6499,996,0.742729,858,0.709091,True
5,3,8,100,5,1854,0.726774,1.6499,996,0.742729,858,0.709091,True
5,4,8,100,5,1854,0.726774,1.6499,996,0.742729,858,0.709091,True
5,5,8,100,5,1854,0.726774,1.6499,996,0.742729,858,0.709091,True
5,1,5,100,5,1875,0.726463,1.6512,1011,0.743929,864,0.707038,True
5,2,5,100,5,1875,0.726463,1.6512,1011,0.743929,864,0.707038,True
5,3,5,100,5,1875,0.726463,1.6512,1011,0.743929,864,0.707038,True
5,4,5,100,5,1875,0.726463,1.6512,1011,0.743929,864,0.707038,True
5,5,5,100,5,1875,0.726463,1.6512,1011,0.743929,864,0.707038,True
5,1,13,100,5,1856,0.726135,1.6503,997,0.741264,859,0.709331,True
5,2,13,100,5,1856,0.726135,1.6503,997,0.741264,859,0.709331,True
5,3,13,100,5,1856,0.726135,1.6503,997,0.741264,859,0.709331,True
5,4,13,100,5,1856,0.726135,1.6503,997,0.741264,859,0.709331,True
5,5,13,100,5,1856,0.726135,1.6503,997,0.741264,859,0.709331,True
2,1,13,100,5,2648,0.725678,1.7285,1402,0.73097,1246,0.719815,True
2,2,13,100,5,2648,0.725678,1.7285,1402,0.73097,1246,0.719815,True
2,3,13,100,5,2648,0.725678,1.7285,1402,0.73097,1246,0.719815,True
2,4,13,100,5,2648,0.725678,1.7285,1402,0.73097,1246,0.719815,True
2,5,13,100,5,2648,0.725678,1.7285,1402,0.73097,1246,0.719815,True
2,1,8,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,1,10,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,2,8,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,2,10,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,3,8,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,3,10,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,4,8,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,4,10,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,5,8,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,5,10,100,5,2653,0.725458,1.7275,1406,0.73153,1247,0.718732,True
2,1,5,100,5,2655,0.72541,1.7269,1408,0.731429,1247,0.718732,True
2,2,5,100,5,2655,0.72541,1.7269,1408,0.731429,1247,0.718732,True
2,3,5,100,5,2655,0.72541,1.7269,1408,0.731429,1247,0.718732,True
2,4,5,100,5,2655,0.72541,1.7269,1408,0.731429,1247,0.718732,True
2,5,5,100,5,2655,0.72541,1.7269,1408,0.731429,1247,0.718732,True
4,1,8,20,5,2494,0.724368,1.6937,1269,0.737791,1225,0.710969,True
4,2,8,20,5,2494,0.724368,1.6937,1269,0.737791,1225,0.710969,True
4,3,8,20,5,2494,0.724368,1.6937,1269,0.737791,1225,0.710969,True
4,4,8,20,5,2494,0.724368,1.6937,1269,0.737791,1225,0.710969,True
4,5,8,20,5,2494,0.724368,1.6937,1269,0.737791,1225,0.710969,True
4,1,5,20,5,2493,0.724078,1.6935,1271,0.738524,1222,0.70964,True
4,2,5,20,5,2493,0.724078,1.6935,1271,0.738524,1222,0.70964,True
4,3,5,20,5,2493,0.724078,1.6935,1271,0.738524,1222,0.70964,True
4,4,5,20,5,2493,0.724078,1.6935,1271,0.738524,1222,0.70964,True
4,5,5,20,5,2493,0.724078,1.6935,1271,0.738524,1222,0.70964,True
4,1,10,20,5,2494,0.723948,1.6945,1270,0.737515,1224,0.710389,True
4,2,10,20,5,2494,0.723948,1.6945,1270,0.737515,1224,0.710389,True
4,3,10,20,5,2494,0.723948,1.6945,1270,0.737515,1224,0.710389,True
4,4,10,20,5,2494,0.723948,1.6945,1270,0.737515,1224,0.710389,True
4,5,10,20,5,2494,0.723948,1.6945,1270,0.737515,1224,0.710389,True
4,1,13,20,5,2496,0.723898,1.6951,1271,0.737667,1225,0.710145,True
4,2,13,20,5,2496,0.723898,1.6951,1271,0.737667,1225,0.710145,True
4,3,13,20,5,2496,0.723898,1.6951,1271,0.737667,1225,0.710145,True
4,4,13,20,5,2496,0.723898,1.6951,1271,0.737667,1225,0.710145,True
4,5,13,20,5,2496,0.723898,1.6951,1271,0.737667,1225,0.710145,True
4,1,5,200,5,1852,0.723437,1.6674,1021,0.739319,831,0.704835,True
4,2,5,200,5,1852,0.723437,1.6674,1021,0.739319,831,0.704835,True
4,3,5,200,5,1852,0.723437,1.6674,1021,0.739319,831,0.704835,True
4,4,5,200,5,1852,0.723437,1.6674,1021,0.739319,831,0.704835,True
4,5,5,200,5,1852,0.723437,1.6674,1021,0.739319,831,0.704835,True
4,1,8,200,5,1844,0.723137,1.6638,1013,0.7378,831,0.706032,True
4,2,8,200,5,1844,0.723137,1.6638,1013,0.7378,831,0.706032,True
4,3,8,200,5,1844,0.723137,1.6638,1013,0.7378,831,0.706032,True
4,4,8,200,5,1844,0.723137,1.6638,1013,0.7378,831,0.706032,True
4,5,8,200,5,1844,0.723137,1.6638,1013,0.7378,831,0.706032,True
4,1,10,200,5,1843,0.722462,1.6652,1014,0.737455,829,0.704932,True
4,2,10,200,5,1843,0.722462,1.6652,1014,0.737455,829,0.704932,True
4,3,10,200,5,1843,0.722462,1.6652,1014,0.737455,829,0.704932,True
4,4,10,200,5,1843,0.722462,1.6652,1014,0.737455,829,0.704932,True
4,5,10,200,5,1843,0.722462,1.6652,1014,0.737455,829,0.704932,True
4,1,13,200,5,1842,0.722353,1.6672,1012,0.737072,830,0.705183,True
4,2,13,200,5,1842,0.722353,1.6672,1012,0.737072,830,0.705183,True
4,3,13,200,5,1842,0.722353,1.6672,1012,0.737072,830,0.705183,True
4,4,13,200,5,1842,0.722353,1.6672,1012,0.737072,830,0.705183,True
4,5,13,200,5,1842,0.722353,1.6672,1012,0.737072,830,0.705183,True
4,1,5,100,5,2012,0.722182,1.6864,1074,0.738652,938,0.704204,True
4,2,5,100,5,2012,0.722182,1.6864,1074,0.738652,938,0.704204,True
4,3,5,100,5,2012,0.722182,1.6864,1074,0.738652,938,0.704204,True
4,4,5,100,5,2012,0.722182,1.6864,1074,0.738652,938,0.704204,True
4,5,5,100,5,2012,0.722182,1.6864,1074,0.738652,938,0.704204,True
4,1,8,100,5,2006,0.722102,1.6839,1066,0.737206,940,0.705706,True
4,2,8,100,5,2006,0.722102,1.6839,1066,0.737206,940,0.705706,True
4,3,8,100,5,2006,0.722102,1.6839,1066,0.737206,940,0.705706,True
4,4,8,100,5,2006,0.722102,1.6839,1066,0.737206,940,0.705706,True
4,5,8,100,5,2006,0.722102,1.6839,1066,0.737206,940,0.705706,True
1,1,10,50,5,4389,0.721638,1.6906,2304,0.728192,2085,0.714531,True
1,2,10,50,5,4389,0.721638,1.6906,2304,0.728192,2085,0.714531,True
1,3,10,50,5,4389,0.721638,1.6906,2304,0.728192,2085,0.714531,True
1,4,10,50,5,4389,0.721638,1.6906,2304,0.728192,2085,0.714531,True
1,5,10,50,5,4389,0.721638,1.6906,2304,0.728192,2085,0.714531,True
6,1,10,50,5,1996,0.72162,1.6658,1070,0.740997,926,0.700454,True
6,2,10,50,5,1996,0.72162,1.6658,1070,0.740997,926,0.700454,True
6,3,10,50,5,1996,0.72162,1.6658,1070,0.740997,926,0.700454,True
6,4,10,50,5,1996,0.72162,1.6658,1070,0.740997,926,0.700454,True
6,5,10,50,5,1996,0.72162,1.6658,1070,0.740997,926,0.700454,True
1,1,8,50,5,4427,0.721597,1.6896,2322,0.7279,2105,0.714771,True
1,2,8,50,5,4427,0.721597,1.6896,2322,0.7279,2105,0.714771,True
1,3,8,50,5,4427,0.721597,1.6896,2322,0.7279,2105,0.714771,True
1,4,8,50,5,4427,0.721597,1.6896,2322,0.7279,2105,0.714771,True
1,5,8,50,5,4427,0.721597,1.6896,2322,0.7279,2105,0.714771,True
4,1,10,100,5,2005,0.721483,1.6853,1067,0.736878,938,0.704733,True
4,2,10,100,5,2005,0.721483,1.6853,1067,0.736878,938,0.704733,True
4,3,10,100,5,2005,0.721483,1.6853,1067,0.736878,938,0.704733,True
4,4,10,100,5,2005,0.721483,1.6853,1067,0.736878,938,0.704733,True
4,5,10,100,5,2005,0.721483,1.6853,1067,0.736878,938,0.704733,True
1,1,5,50,5,4463,0.721468,1.6908,2338,0.727669,2125,0.714766,True
1,2,5,50,5,4463,0.721468,1.6908,2338,0.727669,2125,0.714766,True
1,3,5,50,5,4463,0.721468,1.6908,2338,0.727669,2125,0.714766,True
1,4,5,50,5,4463,0.721468,1.6908,2338,0.727669,2125,0.714766,True
1,5,5,50,5,4463,0.721468,1.6908,2338,0.727669,2125,0.714766,True
4,1,13,100,5,2005,0.721223,1.6868,1066,0.736697,939,0.704426,True
4,2,13,100,5,2005,0.721223,1.6868,1066,0.736697,939,0.704426,True
4,3,13,100,5,2005,0.721223,1.6868,1066,0.736697,939,0.704426,True
4,4,13,100,5,2005,0.721223,1.6868,1066,0.736697,939,0.704426,True
4,5,13,100,5,2005,0.721223,1.6868,1066,0.736697,939,0.704426,True
1,1,8,20,5,4785,0.72085,1.7041,2489,0.72927,2296,0.711938,True
1,2,8,20,5,4785,0.72085,1.7041,2489,0.72927,2296,0.711938,True
1,3,8,20,5,4785,0.72085,1.7041,2489,0.72927,2296,0.711938,True
