net,pf,dd,streak
508.999,11.815039095699472,31.484,2
354.56499999999994,4.252979439801096,46.75699999999998,3
561.2900000000001,18.997563087183767,15.607000000000028,1
378.51399999999995,5.045941381448147,15.619999999999997,1
303.641,3.4176008790088854,47.297999999999945,3
356.03499999999997,4.264070335634459,31.189999999999998,2
378.448,5.033164950870686,31.200000000000017,2
419.694,6.343153231145287,31.48400000000001,2
352.943,4.230776976309912,31.444000000000017,2
297.857,3.3802282280362483,47.01400000000001,3
509.02399999999994,11.86566909300489,15.620000000000005,1
312.964,3.5140295773855903,36.66,2
345.411,4.161627811187083,31.44399999999996,2
345.622,4.168692814052845,31.08,2
269.99699999999996,2.9226310430033258,15.864000000000004,1
435.678,6.5848277806975934,31.17700000000002,2
430.2010000000001,6.505938515882971,31.189999999999998,2
355.70000000000005,4.2476603515179185,31.48399999999998,2
433.87899999999996,6.521845370664969,31.24,2
502.54,11.698941900321476,15.864000000000004,1
428.85,6.464797706275885,46.747,3
294.997,3.3582591873116368,47.053999999999974,3
347.33700000000005,4.1860810699248745,31.18999999999999,2
303.454,3.4222449272817257,31.48400000000001,2
253.966,2.8117005870981098,31.177,2
461.277,8.368171362852214,62.603999999999985,4
352.713,4.240656008820286,31.150000000000006,2
296.114,3.367945878081742,47.091,3
394.21799999999996,5.181264716488831,15.864000000000004,1
471.127,8.557742592681713,15.606999999999971,1
394.349,5.191100199804446,31.433999999999997,2
311.63599999999997,3.4913938521805172,46.793999999999954,3
345.32399999999996,4.159385549994968,46.934,3
459.4240000000001,8.372015404364571,31.120000000000005,2
460.899,8.368371408930312,31.08,2
376.911,5.022915754981802,31.149999999999977,2
476.872,8.627023223082336,15.864000000000004,1
355.843,4.269203560961717,31.080000000000013,2
470.107,8.540170336984941,15.620000000000005,1
429.05299999999994,6.465991464424485,15.864000000000004,1
394.877,5.227488303874442,31.14999999999999,2
344.495,4.141626008845925,31.484,2
345.22400000000005,4.164173632497434,31.189999999999998,2
478.207,8.667628713903186,31.177,2
471.52,8.52974241867744,15.863999999999997,1
303.908,3.427089406221299,46.797,3
295.869,3.3749698983769205,31.186999999999998,2
460.897,8.355404478064505,15.863999999999976,1
15.775000000000002,1.0674967374794089,98.82,4
353.66400000000004,4.23429783809489,31.226999999999997,2
418.825,6.375271121834773,15.620000000000005,1
344.66799999999995,4.149637671226618,47.051,3
452.893,8.203871603995674,31.43399999999997,2
426.70000000000005,6.461130877722886,31.43399999999997,2
305.337,3.4451998846819145,46.864000000000004,3
314.165,3.5112105831101874,36.59100000000001,2
311.49999999999994,3.4848634721081053,31.227000000000004,2
335.39500000000004,4.067983278601551,31.48400000000001,2
429.37600000000003,6.505243993127676,15.620000000000005,1
427.50199999999995,6.451788560862078,15.864000000000004,1
552.486,18.685211267605634,15.620000000000005,1
420.42,6.399206339013961,31.189999999999998,2
270.152,2.9147630219223326,36.397,2
272.691,2.9452223847059247,62.364000000000004,4
476.801,8.617724592992603,31.107,2
346.955,4.16712156204073,31.214,2
387.05899999999997,5.139801277046322,15.607,1
437.76899999999995,6.623236994219654,15.619999999999997,1
312.889,3.5054972333661643,31.433999999999997,2
426.287,6.427780182841428,31.72800000000001,2
346.48299999999995,4.169119462915368,31.107,2
368.109,4.939227583550033,31.189999999999998,2
417.682,6.338403139019184,31.43399999999997,2
461.292,8.410670393753916,15.606999999999971,1
228.44500000000002,2.465574759100299,62.307,4
251.432,2.787033220088416,31.200000000000017,2
179.91,2.04650554052875,46.971000000000004,3
231.76700000000002,2.4818672395493664,46.797,3
