set,sl,tp,n_tr,net_tr,exp_tr,pf_tr,dd_tr,mar_tr,r2_tr,t_tr,n_te,net_te,exp_te,pf_te,dd_te,mar_te,r2_te,n_f,net_f,exp_f,pf_f,dd_f,mar_f,r2_f,t_f
Flip_both,10,3,147,-164.077,-1.1161700680272109,0.6691275519669606,192.824,-0.850915861096129,0.9193500001565273,-2.024159732846078,73,-37.16700000000001,-0.5091369863013699,0.8175261679857032,62.99400000000001,-0.5900085722449758,0.022770534703096628,220,-201.24400000000003,-0.9147454545454546,0.7123343282216656,223.89100000000013,-0.8988481001916107,0.8759141793155897,-2.102052489468977
Flip_both,10,4,147,-123.15699999999998,-0.8378027210884352,0.77051162842699,177.19700000000006,-0.6950286968741003,0.7457452699336147,-1.401280040560652,73,-68.42800000000001,-0.9373698630136987,0.7409345256574316,82.73800000000006,-0.8270444052309697,0.1679794281379548,220,-191.58499999999998,-0.8708409090909089,0.7607559007134176,202.58100000000013,-0.9457204772412016,0.8003604617994211,-1.813590340125904
Flip_both,10,5,147,-63.240999999999985,-0.4302108843537414,0.8865414527990126,143.06999999999994,-0.44202837771720144,0.5139539578680403,-0.6735563884836344,73,-81.10600000000001,-1.1110410958904111,0.7336227904807573,103.141,-0.7863604192319252,0.07336447432210937,220,-144.34699999999998,-0.6561227272727271,0.8325190196676765,166.03499999999994,-0.8693769385972839,0.6673597627052086,-1.265844404122186
Flip_both,10,6,147,-86.49399999999999,-0.5883945578231291,0.8623292326351694,159.84500000000003,-0.5411117019612748,0.592725967794216,-0.8532920288701024,73,-104.84199999999998,-1.4361917808219176,0.6964954637301048,131.25199999999995,-0.7987840185292416,0.4897460291406524,220,-191.336,-0.869709090909091,0.8034969523623685,220.42600000000002,-0.8680282725268343,0.8086207903243781,-1.554256652780008
Flip_both,10,8,147,-45.80899999999998,-0.31162585034013596,0.9344594178907805,132.82199999999997,-0.34489015373959125,0.25500908194641464,-0.40203339342217326,73,-137.3,-1.8808219178082193,0.6620540615046838,168.035,-0.8170916773291279,0.6297173797513594,220,-183.109,-0.8323136363636364,0.8343233332036457,230.51000000000002,-0.7943646696455685,0.6725048974027037,-1.3227123955623254
Flip_both,10,10,147,-0.39099999999997337,-0.00265986394557805,0.9994813814618412,126.908,-0.0030809720427394127,0.00313848907812025,-0.003099533439758463,73,-150.81799999999998,-2.066,0.6625051748251747,171.81800000000004,-0.8777776484419557,0.5542429107175728,220,-151.20899999999995,-0.6873136363636361,0.8740765539002715,189.78600000000006,-0.7967342164332454,0.3174124062445247,-0.9891044583936859
Flip_both,10,12,147,-20.337999999999987,-0.13835374149659854,0.9753843695951334,150.26300000000006,-0.13534935413242102,0.07709475002837834,-0.1486428212112577,73,-115.549,-1.5828630136986301,0.7471049780588963,145.95900000000003,-0.7916538205934542,0.32951866654112916,220,-135.88699999999997,-0.6176681818181817,0.8940970815070671,168.6790000000001,-0.8055952430355877,0.3470916854509666,-0.8203210540219918
Flip_both,10,15,147,40.467000000000006,0.2752857142857143,1.0461697488713415,115.792,0.3494801022523145,0.03659336392082763,0.2644966339022481,73,-127.33800000000002,-1.744356164383562,0.7406901326708275,172.23800000000006,-0.7393142047631764,0.6270669783014898,220,-86.87099999999998,-0.39486818181818173,0.9364768183639621,172.238,-0.504366051626238,0.06555933301578246,-0.47215479576799096
Flip_both,10,20,147,25.54600000000003,0.17378231292517027,1.0263306263341307,148.517,0.17200724496185643,0.0370048785797225,0.14733147591664847,73,-68.104,-0.932931506849315,0.8668009661741264,128.57399999999998,-0.5296871840340972,0.04096195730335325,220,-42.55799999999992,-0.1934454545454542,0.9712736315184112,182.98799999999994,-0.23257262771329232,0.12502273068629025,-0.20254288030868794
Flip_both,10,25,147,-7.493999999999971,-0.0509795918367345,0.9926589219959033,196.05600000000007,-0.03822377279960812,0.2957967171442102,-0.039854063594979956,73,-28.419000000000004,-0.3893013698630138,0.9465903645025794,138.07800000000003,-0.20581845044105504,0.05090442242623553,220,-35.91299999999996,-0.1632409090909089,0.9768739785411541,196.05600000000007,-0.18317725547802644,0.11214677091289335,-0.15538002659191458
Flip_both,10,30,147,30.518000000000058,0.20760544217687113,1.0293160141056543,233.48700000000002,0.13070534976251377,0.17935069079925425,0.14929591425120844,73,71.82100000000004,0.9838493150684937,1.1349777765248688,133.05800000000002,0.5397721294473089,0.4903730596807049,220,102.33900000000003,0.46517727272727283,1.0650557880765064,233.48700000000002,0.4383070577805189,0.15077622432841695,0.40025784611994525
Flip_both,10,40,147,-73.89900000000003,-0.5027142857142859,0.9322978458697004,404.10499999999985,-0.1828707885326835,0.5088251238400441,-0.33816221627326565,73,176.638,2.4196986301369865,1.3258011859858163,123.19800000000001,1.4337732755401873,0.7075080353614298,220,102.739,0.46699545454545455,1.0628874649873659,404.10499999999985,0.25423837863921517,0.01844969000504941,0.36096648018617
Flip_both,10,50,147,-70.76299999999998,-0.48138095238095224,0.9363430850704956,337.79499999999985,-0.2094850427034148,0.4124339135448999,-0.3001824538129611,73,20.991000000000028,0.2875479452054798,1.036680751124485,130.74800000000002,0.16054547679505632,0.25439235221603007,220,-49.77199999999995,-0.2262363636363634,0.970442302450334,337.79499999999985,-0.14734380319424495,0.002969207265661099,-0.16899686721285198
Flip_both,12,3,147,-180.67000000000002,-1.2290476190476192,0.6581444016817471,208.56000000000014,-0.8662734944380509,0.9277598507706424,-2.026316959448068,73,-31.459999999999994,-0.430958904109589,0.848361426154521,81.784,-0.3846718184485962,0.16987672977408363,220,-212.13,-0.9642272727272727,0.7117661845332318,259.27400000000017,-0.8181691955228826,0.8737991021559428,-2.017964137038328
Flip_both,12,4,147,-142.976,-0.972625850340136,0.7524718021519524,191.16000000000003,-0.7479388993513286,0.756455671922794,-1.4798752659687213,73,-54.93100000000001,-0.7524794520547947,0.7948245787686712,88.717,-0.6191710720605973,0.008378890437124219,220,-197.90700000000004,-0.899577272727273,0.7658852866650421,227.68300000000008,-0.8692216810214201,0.7830943067059518,-1.707016645940675
Flip_both,12,5,147,-81.537,-0.5546734693877552,0.8646198956634933,154.21599999999995,-0.5287194584219538,0.47006665599574526,-0.7924847819549471,73,-72.14200000000001,-0.9882465753424658,0.7721905916754297,130.547,-0.5526132350800862,0.002108064423782268,220,-153.679,-0.698540909090909,0.8327683824849641,209.74699999999999,-0.7326874758637788,0.649775232749368,-1.228104591065298
Flip_both,12,6,147,-97.06000000000002,-0.6602721088435375,0.8562959716678313,159.07099999999997,-0.6101677867115944,0.5478506759738981,-0.8749223998604526,73,-99.33099999999999,-1.360698630136986,0.7277536130593629,130.571,-0.7607431971877369,0.32544875910540727,220,-196.39100000000008,-0.892686363636364,0.8112120568350808,228.32099999999997,-0.8601530301636735,0.8040864783179377,-1.4527631213359546
Flip_both,12,8,147,-105.88199999999999,-0.7202857142857142,0.8665937574415918,177.40800000000002,-0.5968276515151514,0.38528303717332046,-0.8381194290282468,73,-135.906,-1.8617260273972605,0.6894457342376101,176.86099999999993,-0.7684339679183091,0.5807470666700062,220,-241.78799999999998,-1.0990363636363636,0.8036327311267311,297.41900000000015,-0.8129541152380979,0.764450571031267,-1.5755361358251598
Flip_both,12,10,147,-64.536,-0.4390204081632653,0.9248957855708111,159.81600000000003,-0.4038143865445261,0.08291929029970296,-0.46463776200312545,73,-150.64399999999998,-2.063616438356164,0.6906020612289328,185.46399999999994,-0.812254669369797,0.49941531448880383,220,-215.17999999999998,-0.978090909090909,0.840155105557949,250.00000000000003,-0.8607199999999998,0.5936279100785015,-1.2754191933743617
Flip_both,12,12,147,-87.33800000000001,-0.5941360544217688,0.907506113272128,196.9910000000001,-0.4433603565645129,0.25350638123974956,-0.581026880793433,73,-109.18799999999999,-1.4957260273972601,0.7811530413449744,157.64800000000002,-0.6926063127981323,0.20805015370851057,220,-196.526,-0.8933000000000001,0.8638244267351081,244.98600000000008,-0.802192778362845,0.6079069298003369,-1.0771106832893278
Flip_both,12,15,147,-26.82100000000004,-0.18245578231292545,0.9733014927512572,146.069,-0.18361870075101522,0.013211466206176557,-0.16076054436719892,73,-115.381,-1.5805616438356165,0.7860942044972108,184.471,-0.6254695860053884,0.4765631237320767,220,-142.20200000000006,-0.6463727272727275,0.9078996029116786,211.29200000000006,-0.6730117562425459,0.3486240605000936,-0.704882917070161
Flip_both,12,20,147,-69.86099999999996,-0.4752448979591834,0.9379731191101501,172.83,-0.4042180177052592,0.12962980134224605,-0.371990390906959,73,-39.67999999999999,-0.5435616438356163,0.9296218058888529,144.58400000000003,-0.2744425385934819,0.01845199605058577,220,-109.54100000000001,-0.4979136363636364,0.9351871738753564,232.25100000000003,-0.47164920710782726,0.5052718215549359,-0.47741260054146056
Flip_both,12,25,147,-98.13199999999998,-0.6675646258503399,0.9173643356019153,238.93500000000017,-0.41070584050055414,0.4893771598150289,-0.4818828871080079,73,-20.87499999999995,-0.28595890410958835,0.9652014316172708,171.46400000000003,-0.12174567256100376,0.1339179787831959,220,-119.00699999999993,-0.5409409090909088,0.9334191932783077,277.05200000000013,-0.4295475217648668,0.3556485837433049,-0.47293756808346094
Flip_both,12,30,147,-49.35299999999992,-0.3357346938775505,0.9592678059433202,320.56499999999994,-0.15395629591502483,0.22935321560596805,-0.22326244840632098,73,94.18500000000004,1.2902054794520554,1.157006139551011,166.44400000000002,0.5658659969719547,0.584954471399815,220,44.83200000000005,0.20378181818181842,1.0247481820585616,320.56499999999994,0.13985307191989163,0.036363757614763396,0.16145787942121778
Flip_both,12,40,147,-133.03999999999994,-0.9050340136054418,0.8954101206274133,431.3529999999998,-0.30842488634598575,0.42410442973250295,-0.5564675788864467,73,175.59199999999998,2.4053698630136986,1.2814105142706953,156.58400000000003,1.1213917130741324,0.6640572170493124,220,42.552000000000106,0.1934181818181823,1.022443191857328,431.3529999999998,0.0986477432636382,0.004267668673412085,0.1374265815055644
Flip_both,12,50,147,-41.138000000000034,-0.27985034013605464,0.9679624564660732,410.2829999999998,-0.10026737642066587,0.13026148480603486,-0.15509028856457327,73,33.822,0.46331506849315074,1.0512407186608512,164.13400000000001,0.20606333849172018,0.2571234130009228,220,-7.3159999999999314,-0.03325454545454514,0.9962368520001624,410.2829999999998,-0.017831594289794934,0.07351518309342142,-0.022181582014203748
Flip_both,15,3,147,-231.75300000000004,-1.5765510204081636,0.6084155354373016,259.6430000000001,-0.8925832778083752,0.9470126953541355,-2.2792257441179156,73,-8.862999999999998,-0.12141095890410956,0.9550967676562975,71.71700000000001,-0.12358297195922859,0.5532497043241625,220,-240.61599999999999,-1.0937090909090907,0.6951194479570812,300.2900000000001,-0.8012787638616002,0.8466506649603542,-2.031760432497678
Flip_both,15,4,147,-141.98999999999998,-0.9659183673469386,0.7660910233579504,181.26300000000006,-0.7833369192830304,0.8601803112828567,-1.3187829374746343,73,-24.661,-0.3378219178082192,0.9043405740884406,85.17,-0.289550311142421,0.3334032758699099,220,-166.651,-0.7575045454545455,0.8073022359281755,223.15000000000012,-0.7468115617297778,0.7615363673341847,-1.298105542946205
Flip_both,15,5,147,-80.30099999999999,-0.546265306122449,0.8739555946223816,149.77800000000005,-0.536133477546769,0.7878298044502284,-0.7031104289258504,73,-28.444999999999997,-0.3896575342465753,0.9064739922404158,102.67999999999999,-0.2770257109466303,0.3102515141554823,220,-108.74600000000001,-0.4943,0.884463332359425,189.196,-0.5747795936489144,0.6750448749575705,-0.7869168623355013
Flip_both,15,6,147,-63.29100000000001,-0.43055102040816334,0.9092743929622469,132.54400000000004,-0.47750935538387246,0.6789355769548546,-0.5169538339688341,73,-41.833999999999996,-0.5730684931506849,0.8803922689844466,99.46000000000002,-0.4206113010255378,0.13628030892047716,220,-105.12500000000003,-0.4778409090909092,0.8996294524661318,188.29699999999997,-0.5582935468966582,0.7571063122483388,-0.7058198469958364
Flip_both,15,8,147,-150.806,-1.0258911564625852,0.830084064479856,204.04500000000002,-0.739082065230709,0.8102193615395703,-1.066162961205684,73,-36.62900000000002,-0.5017671232876715,0.910826273249586,89.60700000000001,-0.4087738681129824,0.012145361775669286,220,-187.43500000000006,-0.851977272727273,0.8556296614092506,244.02200000000002,-0.7681069739613643,0.8065128268986858,-1.0951289822735517
Flip_both,15,10,147,-123.84800000000004,-0.8425034013605445,0.8722182384713403,192.47099999999995,-0.6434631710751234,0.5822099102351629,-0.8022286477426808,73,-17.560000000000002,-0.24054794520547948,0.9614954500603006,106.4,-0.16503759398496243,0.30009898662204415,220,-141.40800000000004,-0.6427636363636365,0.9007847663416981,220.15799999999993,-0.6423023464966073,0.5591262940931322,-0.7531496477758479
Flip_both,15,12,147,-131.17600000000002,-0.8923537414965987,0.8762064295724471,217.74699999999999,-0.6024239139919265,0.6136185037846678,-0.7864035678460791,73,7.845999999999984,0.1074794520547943,1.0160752335682675,106.04000000000002,0.07399094681252341,0.4869313806586522,220,-123.33000000000004,-0.5605909090909093,0.9203147866370746,231.391,-0.5329939366699658,0.5123883190007827,-0.606665758295139
Flip_both,15,15,147,-99.96499999999997,-0.680034013605442,0.9131188645874526,202.903,-0.49267383922366836,0.4199998670104743,-0.5425811658887368,73,47.33000000000001,0.6483561643835618,1.0906253590165818,91.9,0.5150163220892275,0.6079997553054213,220,-52.634999999999984,-0.23924999999999993,0.9685358264762935,204.284,-0.2576560083021675,0.20859249704210736,-0.23424413546404496
Flip_both,15,20,147,-189.13199999999995,-1.286612244897959,0.8565544147750501,259.55400000000003,-0.7286807369564712,0.6605005920550635,-0.9158995259942506,73,91.26199999999999,1.2501643835616436,1.1565547054585374,101.9,0.8956035328753679,0.7034527899819307,220,-97.87000000000003,-0.4448636363636365,0.9485282941865425,321.3210000000001,-0.3045863793527345,0.4875903992626936,-0.38336541558376547
Flip_both,15,25,147,-218.266,-1.4848027210884354,0.8434580293868522,344.748,-0.6331175235244294,0.8052183139760136,-0.9778404146275423,73,136.416,1.8687123287671232,1.2171987198879106,121.50000000000001,1.1227654320987652,0.7259214706583969,220,-81.85000000000008,-0.3720454545454549,0.9595276228300796,358.6179999999999,-0.22823728870274249,0.2112040280176763,-0.29166018612869943
Flip_both,15,30,147,-115.48699999999997,-0.7856258503401359,0.9180546321374111,345.90299999999996,-0.33387105633660297,0.4886902824825425,-0.47516447282993646,73,263.186,3.6052876712328765,1.4190392790612514,120.81000000000002,2.178511712606572,0.8513296591724535,220,147.69900000000004,0.6713590909090911,1.0724943272927534,345.90299999999996,0.4269954293544724,0.06398984342618146,0.4794810751291257
Flip_both,15,40,147,-181.91400000000007,-1.237510204081633,0.8752139343548219,461.0929999999999,-0.39452778506722097,0.5705347637438646,-0.6996454698460259,73,390.226,5.345561643835617,1.5927603597034872,107.97,3.614207650273224,0.8839087284635537,220,208.31200000000004,0.9468727272727274,1.0984402164898424,461.0929999999999,0.4517787084167404,0.057866882594367244,0.6069438582237501
Flip_both,15,50,147,-82.35199999999992,-0.5602176870748293,0.9440948714484814,405.6739999999999,-0.2030004387759628,0.2394438885366414,-0.2876558650237451,73,283.74600000000004,3.8869315068493155,1.4076751770807887,115.52,2.4562500000000003,0.8022591144999824,220,201.39400000000006,0.915427272727273,1.0928477873307405,405.6739999999999,0.4964429566597813,0.2338274558510225,0.5475154002339105
Flip_both,18,3,147,-240.457,-1.6357619047619048,0.6095805447041213,284.057,-0.8465096793953325,0.9327070388528818,-2.145328504310034,73,-26.347,-0.3609178082191781,0.8790667572430507,68.84400000000001,-0.3827058276683516,0.3138440113031759,220,-266.804,-1.2127454545454543,0.6799982728801403,306.1209999999999,-0.8715638587355982,0.8506480785638278,-2.0353551759778337
Flip_both,18,4,147,-126.34000000000003,-0.8594557823129254,0.7948672985935893,184.81000000000012,-0.6836210161787779,0.8105339536193502,-1.079634280055562,73,-30.85500000000001,-0.4226712328767125,0.8866808185570948,84.09700000000001,-0.36689774902790834,0.27339947407038884,220,-157.19500000000005,-0.7145227272727275,0.8230140805108886,206.42700000000016,-0.761504066812965,0.7190695350378098,-1.1217933524982373
Flip_both,18,5,147,-62.90099999999998,-0.42789795918367335,0.9035435304653454,136.26100000000002,-0.4616214470758322,0.6950714522908348,-0.506608734146577,73,-17.519000000000002,-0.23998630136986304,0.9431946407958393,105.877,-0.16546558742691994,0.43247029664465997,220,-80.42,-0.36554545454545456,0.9162746923027272,165.57899999999998,-0.48568961039745384,0.44876229189746425,-0.5358644841111339
Flip_both,18,6,147,-53.42800000000001,-0.36345578231292525,0.9262290781258198,140.19700000000006,-0.38109232009244126,0.5710621893298374,-0.4006195957953728,73,-60.745,-0.8321232876712329,0.8406232863953234,101.587,-0.5979603689448453,0.0005758084542219386,220,-114.17300000000003,-0.5189681818181819,0.8967118184375915,179.99400000000006,-0.6343155882973877,0.7617089374544195,-0.6995141708499513
Flip_both,18,8,147,-153.645,-1.045204081632653,0.8363246470185933,200.59099999999992,-0.7659615835206967,0.8641587317653919,-0.9956031144007598,73,-63.22000000000001,-0.8660273972602741,0.8606816944737662,101.70400000000001,-0.6216078030362622,0.11988497084326148,220,-216.86499999999998,-0.9857499999999999,0.8442620066513514,254.54599999999994,-0.8519678172118204,0.8878543563613077,-1.1562878441234967
Flip_both,18,10,147,-129.62800000000004,-0.8818231292517009,0.8749240153841107,208.0939999999999,-0.6229300220092847,0.6324841176233118,-0.7689886930433821,73,-20.321000000000005,-0.2783698630136987,0.9585464218469191,104.867,-0.193778786462853,0.21441257111026002,220,-149.94899999999996,-0.6815863636363634,0.9017761634476502,224.40499999999994,-0.6682070363851073,0.5605558401091536,-0.7305543444924306
Flip_both,18,12,147,-115.277,-0.7841972789115647,0.8979100596809519,208.93600000000004,-0.551733545200444,0.538313012600514,-0.6324404801576333,73,17.874999999999993,0.24486301369863003,1.0347484793287858,96.67700000000002,0.18489402856935971,0.5323867893683332,220,-97.40200000000003,-0.44273636363636376,0.9407379735236818,208.93600000000004,-0.46618103151204204,0.3741766720145204,-0.44010806600050884
Flip_both,18,15,147,-92.90000000000003,-0.6319727891156465,0.92494821507628,202.47099999999995,-0.4588311412498583,0.4160525022319146,-0.46283577982667007,73,60.358999999999995,0.8268356164383561,1.1088194623479506,85.307,0.7075503768741134,0.6591322315571639,220,-32.54100000000004,-0.14791363636363655,0.9818458529313807,202.47099999999995,-0.1607193128892535,0.09035389132560331,-0.13336478043002806
Flip_both,18,20,147,-198.88199999999995,-1.3529387755102038,0.8616331548339207,257.334,-0.7728555107370186,0.657287493049682,-0.8833922578344056,73,107.571,1.4735753424657534,1.171602635991073,87.487,1.2295655354509814,0.6782583084408327,220,-91.31099999999991,-0.4150499999999996,0.9557647608242169,307.328,-0.29711253123698433,0.4573678218473469,-0.3293716646557893
Flip_both,18,25,147,-247.02999999999997,-1.6804761904761902,0.8388738979367277,369.8850000000001,-0.6678562255836271,0.8239220395419904,-1.0178713866119649,73,130.317,1.785164383561644,1.190418647195746,105.08900000000001,1.2400631845388195,0.629279798317085,220,-116.71299999999997,-0.5305136363636362,0.9473677327534658,369.8850000000001,-0.31553861335279865,0.2135256272770348,-0.38508640970234365
Flip_both,18,30,147,-79.69099999999995,-0.5421156462585031,0.9480212921526768,288.953,-0.27579225687222475,0.38825770368698925,-0.30106609421847297,73,267.095,3.6588356164383566,1.3902780801641215,99.29700000000001,2.689859713787929,0.8106160603385246,220,187.40400000000005,0.8518363636363638,1.0845107007023167,288.953,0.6485622229220671,0.220070095029907,0.5643006271559138
Flip_both,18,40,147,-139.17800000000003,-0.9467891156462587,0.912492368593627,395.07000000000005,-0.3522869364922672,0.49605543225412446,-0.4900095197762217,73,438.06500000000005,6.000890410958905,1.6228255877932922,81.80999999999999,5.3546632441021895,0.8600361123181668,220,298.88700000000017,1.3585772727272736,1.1303010962508797,395.07000000000005,0.756541878654416,0.21843018002133782,0.8088336400462338
Flip_both,18,50,147,46.54699999999997,0.31664625850340117,1.0292662469576546,356.234,0.1306641140374023,0.007014014352810661,0.1478169193195867,73,345.218,4.729013698630137,1.4619839919919815,115.56000000000006,2.9873485635167865,0.7362192157665728,220,391.7650000000001,1.7807500000000005,1.1675843707410392,356.234,1.0997406199295972,0.5518480652944989,0.9796023460193575
Flip_both,22,3,147,-232.87000000000003,-1.5841496598639457,0.6265852927169137,282.65,-0.8238811250663366,0.9094704920271534,-1.9009385558549992,73,-77.55000000000001,-1.0623287671232877,0.7117818238579982,91.524,-0.8473187360692278,0.004256297970893476,220,-310.42,-1.411,0.6522645039151328,321.21399999999994,-0.966396234286177,0.9005771349515497,-2.113315597940685
Flip_both,22,4,147,-140.303,-0.9544421768707483,0.7828832732393491,206.86300000000006,-0.6782411547739323,0.7963783525178775,-1.0882531029584568,73,-94.798,-1.2986027397260274,0.7180535768989403,110.97699999999999,-0.8542130351334061,0.0071304965154769355,220,-235.101,-1.068640909090909,0.760696105704488,247.2700000000001,-0.9507865895579727,0.8450258834737988,-1.485257002106452
Flip_both,22,5,147,-108.60999999999999,-0.7388435374149659,0.8477578591623527,193.156,-0.5622916192093437,0.811876879931983,-0.7841432367376574,73,-89.672,-1.2283835616438357,0.7643664418208047,140.967,-0.6361205104740825,0.020552658334449914,220,-198.28199999999998,-0.9012818181818181,0.818748400307141,244.56399999999996,-0.8107571024353544,0.8031826838880927,-1.1617379571481263
Flip_both,22,6,147,-111.13600000000001,-0.7560272108843538,0.8613872006166332,179.99599999999998,-0.6174359430209562,0.7712547353695309,-0.745042591789452,73,-149.10100000000003,-2.042479452054795,0.6824239558506229,163.71099999999998,-0.9107573712212377,0.49255656849967394,220,-260.2370000000001,-1.1828954545454549,0.7952936826952576,285.2559999999999,-0.9122928176795586,0.907172936261257,-1.4008138427557986
Flip_both,22,8,147,-236.98900000000003,-1.612170068027211,0.7736029843759702,283.99199999999996,-0.8344918166708923,0.933110792528461,-1.378499782294001,73,-137.276,-1.8804931506849316,0.7439582800985551,166.521,-0.8243765050654274,0.5528791108896562,220,-374.26500000000004,-1.7012045454545457,0.7635621744964407,405.9260000000001,-0.9220030251819296,0.9610562026723043,-1.7734906754132207
Flip_both,22,10,147,-161.17100000000005,-1.096401360544218,0.8560376798959567,239.89800000000002,-0.6718313616620398,0.7669929964429821,-0.8683673819902107,73,-99.59699999999998,-1.3643424657534244,0.8284250982364808,140.967,-0.7065270595245694,0.020289055666369276,220,-260.76800000000003,-1.185309090909091,0.8466091341117151,292.0480000000001,-0.8928943187421243,0.834527723010121,-1.1412396559914977
Flip_both,22,12,147,-63.503,-0.43199319727891156,0.9454270923209662,165.3,-0.38416817906836054,0.2595255351133791,-0.32108266282423353,73,-64.431,-0.8826164383561643,0.8941527836416595,135.58700000000002,-0.4752004248194885,0.03949345972619948,220,-127.93399999999997,-0.5815181818181817,0.9278168626678771,198.62699999999995,-0.6440916894480609,0.5488990519902562,-0.5259970007178774
Flip_both,22,15,147,-58.486,-0.3978639455782313,0.9548895609510785,195.16299999999995,-0.299677705302747,0.25302353370553526,-0.26837480365441435,73,-26.937000000000012,-0.36900000000000016,0.9590154082103077,120.257,-0.22399527678222483,0.07069610296869124,220,-85.42300000000003,-0.38828636363636376,0.9562775047421528,217.32399999999996,-0.39306749369604854,0.5121106172035624,-0.3195142002463783
Flip_both,22,20,147,-123.09099999999997,-0.8373537414965984,0.918154750031251,231.72299999999996,-0.5311988883278742,0.5106465446279285,-0.5006469590470839,73,-34.90799999999997,-0.47819178082191743,0.9546260431018795,131.717,-0.26502273814314,0.00023316154632559708,220,-157.99900000000008,-0.718177272727273,0.9304975876351785,290.92699999999996,-0.5430881286370811,0.710630578013984,-0.520470877406212
Flip_both,22,25,147,-110.252,-0.7500136054421769,0.9309781394047263,300.336,-0.36709551968461984,0.658480109884211,-0.4128995727255117,73,-13.191999999999972,-0.1807123287671229,0.9840653234768323,155.96300000000002,-0.08458416419278912,0.06674916192542964,220,-123.44400000000007,-0.5611090909090912,0.9491000643650557,308.971,-0.3995326422220858,0.34924896273153766,-0.37252227582504993
Flip_both,22,30,147,-14.274000000000001,-0.09710204081632653,0.9913078744300247,286.26399999999995,-0.04986306346589164,0.2883597850152625,-0.049476747927222946,73,123.58600000000003,1.6929589041095894,1.1492800889017731,147.59699999999998,0.8373205417454287,0.5594640592035097,220,109.31200000000004,0.49687272727272747,1.0442548670961307,286.26399999999995,0.381857306542213,0.17933742265212835,0.3038657914393696
Flip_both,22,40,147,28.14199999999994,0.19144217687074788,1.0166592374352754,364.2350000000001,0.07726330528367656,0.14756829304913643,0.08935304101353442,73,296.446,4.060904109589042,1.3508361243594447,124.71700000000001,2.3769494134721008,0.7483373374069305,220,324.5879999999999,1.4753999999999996,1.1280808509681193,364.2350000000001,0.8911499444040243,0.3987785001985697,0.8097469673181856
Flip_both,22,50,147,209.4670000000001,1.4249455782312932,1.1239983116997667,329.59500000000014,0.6355284515845204,0.056727057608097174,0.6077211228649335,73,195.789,2.6820410958904106,1.2183487977873937,172.33300000000003,1.136108580480813,0.5143468458209001,220,405.25600000000003,1.8420727272727273,1.1567143718389314,329.59500000000014,1.2295574872191626,0.6548119624858891,0.9398217560288818
Flip_both,26,3,147,-317.273,-2.158319727891157,0.5518907497747256,367.053,-0.8643792585811859,0.9291444540392759,-2.293803713707936,73,-94.58300000000001,-1.2956575342465755,0.6730625648116143,100.84300000000003,-0.9379233065259858,0.13168841221360594,220,-411.856,-1.8720727272727273,0.5870397442761945,414.93600000000015,-0.9925771685271941,0.9122337610030774,-2.4944170353834574
Flip_both,26,4,147,-228.39600000000002,-1.5537142857142858,0.6889621859096313,294.956,-0.7743392234774,0.8782293909726343,-1.5751981898170206,73,-122.021,-1.6715205479452055,0.6682228506172168,130.11099999999996,-0.9378223209413503,0.1399568319341412,220,-350.417,-1.5928045454545454,0.6820411892752178,354.4970000000003,-0.9884907347593905,0.8963043825131649,-1.9740945494363906
Flip_both,26,5,147,-207.604,-1.4122721088435375,0.7444549893709603,289.23299999999995,-0.7177742512092329,0.9044971879070901,-1.336580117294675,73,-123.935,-1.6977397260273972,0.7048885608153158,138.81,-0.8928391326273323,0.04991204801635301,220,-331.539,-1.5069954545454545,0.7309716259168406,341.4009999999999,-0.971113148467638,0.8935937275085972,-1.7356330472094248
Flip_both,26,6,147,-214.83,-1.4614285714285715,0.7627412153065766,265.09000000000003,-0.8104040137311855,0.8913142268864775,-1.2957977556657674,73,-201.104,-2.754849315068493,0.6188179991660031,213.43399999999997,-0.9422303850370608,0.7604310464433212,220,-415.934,-1.8906090909090911,0.7097555069722067,424.78400000000033,-0.9791658819541219,0.9568351153229869,-2.006649960485848
Flip_both,26,8,147,-336.1,-2.2863945578231295,0.7087284406182135,393.376,-0.854398844871065,0.9508266215122716,-1.7814492041413694,73,-194.06599999999997,-2.658438356164383,0.6770679757051336,216.14099999999996,-0.8978675956898506,0.7637749380583514,220,-530.1660000000002,-2.4098454545454553,0.6978863222965302,554.6570000000002,-0.9558447833525945,0.9695178444657342,-2.278480480137421
Flip_both,26,10,147,-270.3060000000001,-1.838816326530613,0.7817955494706865,359.9229999999999,-0.7510106328298002,0.8683718150231082,-1.3319838297869016,73,-166.01,-2.2741095890410956,0.7472980789722045,186.22000000000008,-0.8914724519385668,0.4401555972645837,220,-436.31600000000003,-1.9832545454545456,0.7698408093203933,446.436,-0.9773315772025555,0.9109020576011834,-1.7361073084992242
Flip_both,26,12,147,-178.64100000000002,-1.215244897959184,0.861612364955836,275.41800000000006,-0.6486177374027841,0.7463602653943509,-0.829194650307987,73,-135.66400000000002,-1.8584109589041098,0.8039792512534497,175.48999999999998,-0.7730582939198817,0.06975564479094273,220,-314.305,-1.428659090909091,0.8414973746371595,341.9810000000001,-0.9190715273655551,0.8527262716795728,-1.1785471563504073
