kind,sl,tp,n,exp,net,win,p_tp,p_sl,p_eod,pf
A_L,30,20,134,2.615835820895523,350.52200000000005,61.19402985074627,58.2089552238806,27.611940298507463,14.17910447761194,1.2827814265004018
F_S,30,20,116,-1.8284827586206895,-212.10399999999998,53.44827586206896,50.0,37.93103448275862,12.068965517241379,0.8501608920945641
A_S,30,22,101,-1.0818217821782177,-109.26399999999998,54.45544554455446,45.54455445544555,36.633663366336634,17.82178217821782,0.9105425869160838
F_L,30,22,104,-1.8979615384615387,-197.38800000000003,50.96153846153846,44.230769230769226,35.57692307692308,20.192307692307693,0.8459621124919522
A_L,30,22,134,3.4641567164179095,464.1969999999999,61.19402985074627,55.223880597014926,27.611940298507463,17.16417910447761,1.374488020258949
F_S,30,22,116,-2.749215517241379,-318.909,49.137931034482754,44.827586206896555,39.6551724137931,15.517241379310345,0.7885866531606364
A_S,30,25,101,-0.6021485148514854,-60.81700000000002,53.46534653465347,42.57425742574257,36.633663366336634,20.792079207920793,0.950934960202272
F_L,30,25,104,-1.2961634615384616,-134.80100000000002,50.0,41.34615384615385,36.53846153846153,22.115384615384613,0.897211854099867
A_L,30,25,134,4.283298507462686,573.962,59.70149253731343,52.98507462686567,28.35820895522388,18.65671641791045,1.446274758614684
F_S,30,25,116,-2.0403620689655178,-236.68200000000004,48.275862068965516,42.241379310344826,39.6551724137931,18.103448275862068,0.8442391752143108
A_S,30,30,101,-1.8640891089108902,-188.2729999999999,46.53465346534654,35.64356435643564,40.5940594059406,23.762376237623762,0.862974427201184
F_L,30,30,104,-0.03603846153846117,-3.747999999999962,49.03846153846153,38.46153846153847,37.5,24.03846153846154,0.9972090356354324
A_L,30,30,134,2.9438432835820896,394.475,52.98507462686567,43.28358208955223,32.83582089552239,23.88059701492537,1.265639909521825
F_S,30,30,116,-1.0498448275862065,-121.78199999999994,47.41379310344828,38.793103448275865,40.51724137931034,20.689655172413794,0.921407440679016
A_S,30,35,101,-2.787663366336634,-281.55400000000003,42.57425742574257,28.71287128712871,41.584158415841586,29.7029702970297,0.8058108995403807
F_L,30,35,104,0.188865384615385,19.64200000000004,47.11538461538461,32.69230769230769,39.42307692307692,27.884615384615387,1.0139991518689175
A_L,30,35,134,2.590798507462687,347.16700000000003,50.0,35.82089552238806,35.07462686567165,29.1044776119403,1.219757104804732
F_S,30,35,116,-0.5928448275862068,-68.77,46.55172413793103,32.758620689655174,40.51724137931034,26.72413793103448,0.956103115868114
A_S,30,40,101,-3.6244851485148515,-366.073,39.603960396039604,23.762376237623762,42.57425742574257,33.663366336633665,0.7578294466977105
F_L,30,40,104,1.1780576923076926,122.51800000000004,47.11538461538461,29.807692307692307,39.42307692307692,30.76923076923077,1.0873204403154482
A_L,30,40,134,2.1519850746268663,288.3660000000001,47.76119402985074,29.1044776119403,36.56716417910448,34.32835820895522,1.1754392582497812
F_S,30,40,116,0.09391379310344856,10.894000000000034,45.689655172413794,28.448275862068968,40.51724137931034,31.03448275862069,1.0069412144003116
A_S,30,50,101,-4.4957425742574255,-454.06999999999994,38.613861386138616,13.861386138613863,43.56435643564357,42.57425742574257,0.7054807803945301
F_L,30,50,104,2.0969038461538463,218.07800000000003,47.11538461538461,22.115384615384613,39.42307692307692,38.46153846153847,1.1554275043921076
A_L,30,50,134,3.814865671641792,511.1920000000001,47.76119402985074,21.641791044776117,36.56716417910448,41.7910447761194,1.311004575099776
F_S,30,50,116,0.23444827586206987,27.196000000000105,43.103448275862064,21.551724137931032,42.241379310344826,36.206896551724135,1.0166053440437275
A_S,30,60,101,-3.320732673267327,-335.394,38.613861386138616,12.871287128712872,43.56435643564357,43.56435643564357,0.7824564953853878
F_L,30,60,104,3.446173076923077,358.40200000000004,47.11538461538461,17.307692307692307,39.42307692307692,43.269230769230774,1.255438551477637
A_L,30,60,134,4.84929104477612,649.8050000000001,47.76119402985074,16.417910447761194,36.56716417910448,47.01492537313433,1.39533546675752
F_S,30,60,116,-0.371612068965517,-43.10699999999997,40.51724137931034,15.517241379310345,43.96551724137931,40.51724137931034,0.9747676188246313
A_S,30,75,101,-2.982079207920792,-301.19,37.62376237623762,7.920792079207921,44.554455445544555,47.524752475247524,0.8083829516239958
F_L,30,75,104,2.8944230769230765,301.02,47.11538461538461,8.653846153846153,39.42307692307692,51.92307692307693,1.2145415281326508
A_L,30,75,134,5.809022388059702,778.4090000000001,47.76119402985074,11.940298507462686,36.56716417910448,51.49253731343284,1.4735769736201696
F_S,30,75,116,-0.1528017241379308,-17.724999999999973,40.51724137931034,10.344827586206897,43.96551724137931,45.689655172413794,0.989624795129946
A_S,35,3,101,-0.9964851485148516,-100.64500000000001,88.11881188118812,88.11881188118812,9.900990099009901,1.9801980198019802,0.7364610445721108
F_L,35,3,104,-2.8816057692307693,-299.687,80.76923076923077,80.76923076923077,13.461538461538462,5.769230769230769,0.4678210437339734
A_L,35,3,134,-0.4754253731343284,-63.70700000000001,87.31343283582089,87.31343283582089,8.208955223880597,4.477611940298507,0.8522115948954806
F_S,35,3,116,-2.0860603448275863,-241.983,85.34482758620689,85.34482758620689,13.793103448275861,0.8620689655172413,0.5804645727719715
A_S,35,4,101,-0.8626336633663368,-87.12600000000002,86.13861386138613,86.13861386138613,11.881188118811881,1.9801980198019802,0.8078902456771666
F_L,35,4,104,-2.8409423076923073,-295.45799999999997,78.84615384615384,78.84615384615384,15.384615384615385,5.769230769230769,0.5338249772796123
A_L,35,4,134,0.09776865671641771,13.100999999999974,86.56716417910447,86.56716417910447,8.955223880597014,4.477611940298507,1.0281041447231523
F_S,35,4,116,-1.8713793103448277,-217.08,83.62068965517241,83.62068965517241,15.517241379310345,0.8620689655172413,0.6644537016284229
A_S,35,5,101,-0.10121782178217814,-10.222999999999992,86.13861386138613,85.14851485148515,11.881188118811881,2.9702970297029703,0.9774586458870795
F_L,35,5,104,-2.612105769230769,-271.659,75.96153846153845,75.96153846153845,16.346153846153847,7.6923076923076925,0.6009410223151262
A_L,35,5,134,0.36005223880597015,48.247,85.07462686567165,85.07462686567165,10.44776119402985,4.477611940298507,1.0898461068611311
F_S,35,5,116,-1.7658620689655173,-204.84,81.89655172413794,81.89655172413794,17.24137931034483,0.8620689655172413,0.7143140063402095
A_S,35,6,101,0.3897326732673266,39.362999999999985,85.14851485148515,84.15841584158416,12.871287128712872,2.9702970297029703,1.0805613486448264
F_L,35,6,104,-3.080086538461538,-320.32899999999995,73.07692307692307,73.07692307692307,19.230769230769234,7.6923076923076925,0.5932531595260679
A_L,35,6,134,-0.34320149253731325,-45.988999999999976,80.59701492537313,80.59701492537313,14.17910447761194,5.223880597014925,0.9359828838535271
F_S,35,6,116,-1.8588362068965514,-215.62499999999997,79.3103448275862,79.3103448275862,18.96551724137931,1.7241379310344827,0.7312417658709138
A_S,35,8,101,-0.5554554455445546,-56.10100000000002,77.22772277227723,76.23762376237624,17.82178217821782,5.9405940594059405,0.9201821692136308
F_L,35,8,104,-2.921634615384615,-303.84999999999997,69.23076923076923,69.23076923076923,21.153846153846153,9.615384615384617,0.6595769948664861
A_L,35,8,134,0.4949552238805971,66.32400000000001,78.35820895522389,78.35820895522389,14.925373134328357,6.7164179104477615,1.0835719037922624
F_S,35,8,116,-3.0063706896551725,-348.73900000000003,71.55172413793103,71.55172413793103,24.137931034482758,4.310344827586207,0.6658176490260733
A_S,35,10,101,-0.5730396039603961,-57.87700000000001,72.27722772277228,71.28712871287128,18.81188118811881,9.900990099009901,0.9274469738755453
F_L,35,10,104,-2.395644230769231,-249.14700000000002,67.3076923076923,67.3076923076923,23.076923076923077,9.615384615384617,0.7412416809990275
A_L,35,10,134,1.1753134328358208,157.492,75.3731343283582,74.6268656716418,15.671641791044777,9.701492537313433,1.1824839000470426
F_S,35,10,116,-2.6437241379310343,-306.67199999999997,67.24137931034483,67.24137931034483,25.862068965517242,6.896551724137931,0.7270775857465783
A_S,35,12,101,-1.4201980198019803,-143.44000000000003,67.32673267326733,66.33663366336634,22.772277227722775,10.891089108910892,0.8521593759855869
F_L,35,12,104,-2.0077019230769233,-208.80100000000002,65.38461538461539,64.42307692307693,25.0,10.576923076923077,0.7979135252113284
A_L,35,12,134,1.5736716417910452,210.87200000000007,71.64179104477611,70.8955223880597,17.16417910447761,11.940298507462686,1.2224113690609915
F_S,35,12,116,-1.6085431034482762,-186.59100000000004,66.37931034482759,64.65517241379311,25.862068965517242,9.482758620689655,0.8348518374283085
A_S,35,15,101,-1.7328019801980201,-175.01300000000003,62.37623762376238,60.396039603960396,26.732673267326735,12.871287128712872,0.8433292303560639
F_L,35,15,104,-1.925461538461539,-200.24800000000005,61.53846153846154,57.692307692307686,27.884615384615387,14.423076923076922,0.8242606146771277
A_L,35,15,134,2.7061268656716417,362.621,69.40298507462687,67.91044776119402,18.65671641791045,13.432835820895523,1.3527472516782733
F_S,35,15,116,-1.3631293103448276,-158.12300000000002,62.06896551724138,60.3448275862069,28.448275862068968,11.206896551724139,0.8740624753597378
A_S,35,18,101,-0.9648811881188112,-97.45299999999993,60.396039603960396,57.42574257425742,28.71287128712871,13.861386138613863,0.9179240865387855
F_L,35,18,104,-2.8322019230769224,-294.5489999999999,55.769230769230774,51.92307692307693,31.73076923076923,16.346153846153847,0.774242996757151
A_L,35,18,134,3.6544179104477617,489.69200000000006,67.91044776119402,64.17910447761194,20.149253731343283,15.671641791044777,1.445338510997231
F_S,35,18,116,-2.224637931034483,-258.058,56.896551724137936,53.44827586206896,32.758620689655174,13.793103448275861,0.819791647753698
A_S,35,20,101,-1.4433861386138611,-145.78199999999998,57.42574257425742,50.495049504950494,29.7029702970297,19.801980198019802,0.8833437894103415
F_L,35,20,104,-2.220701923076923,-230.95299999999997,54.807692307692314,50.96153846153846,31.73076923076923,17.307692307692307,0.8260132271923591
A_L,35,20,134,4.084156716417911,547.277,65.67164179104478,61.940298507462686,20.8955223880597,17.16417910447761,1.4766341058968209
F_S,35,20,116,-1.4902413793103448,-172.868,56.03448275862068,52.58620689655172,32.758620689655174,14.655172413793101,0.8797385620915033
A_S,35,22,101,-1.6372079207920793,-165.358,55.44554455445545,46.53465346534654,30.693069306930692,22.772277227722775,0.8727547513624241
F_L,35,22,104,-2.2927884615384615,-238.45000000000002,52.88461538461539,46.15384615384615,32.69230769230769,21.153846153846153,0.8255014500686797
A_L,35,22,134,5.008597014925374,671.152,65.67164179104478,58.95522388059702,20.8955223880597,20.149253731343283,1.5845192351238278
F_S,35,22,116,-2.4481551724137924,-283.98599999999993,51.724137931034484,47.41379310344828,34.48275862068966,18.103448275862068,0.8156117058576035
A_S,35,25,101,-1.1276336633663362,-113.89099999999996,54.45544554455446,43.56435643564357,30.693069306930692,25.742574257425744,0.913563878230037
F_L,35,25,104,-1.6762788461538458,-174.33299999999997,51.92307692307693,43.269230769230774,33.65384615384615,23.076923076923077,0.8756156501972436
A_L,35,25,134,5.892514925373134,789.597,64.17910447761194,56.71641791044776,21.641791044776117,21.641791044776117,1.65716016841874
F_S,35,25,116,-1.662577586206896,-192.85899999999995,50.86206896551724,44.827586206896555,34.48275862068966,20.689655172413794,0.875672055141399
A_S,35,30,101,-2.541287128712871,-256.66999999999996,47.524752475247524,36.633663366336634,34.65346534653465,28.71287128712871,0.8256798736218136
F_L,35,30,104,-0.36403846153846164,-37.860000000000014,50.96153846153846,40.38461538461539,34.61538461538461,25.0,0.9736601716889284
A_L,35,30,134,4.302962686567164,576.597,57.46268656716418,46.26865671641791,26.119402985074625,27.611940298507463,1.4011463969338507
F_S,35,30,116,-0.393318965517241,-45.62499999999996,50.0,41.37931034482759,34.48275862068966,24.137931034482758,0.970829292058087
A_S,35,35,101,-3.07139603960396,-310.21099999999996,44.554455445544555,29.7029702970297,34.65346534653465,35.64356435643564,0.7956816725318833
F_L,35,35,104,-0.1466346153846151,-15.249999999999972,49.03846153846153,34.61538461538461,36.53846153846153,28.846153846153843,0.9898872477863021
A_L,35,35,134,3.70439552238806,496.389,54.47761194029851,37.3134328358209,28.35820895522388,34.32835820895522,1.321335214951093
F_S,35,35,116,0.013879310344828194,1.6100000000000705,49.137931034482754,34.48275862068966,34.48275862068966,31.03448275862069,1.0010182404173142
A_S,35,40,101,-3.9490396039603963,-398.853,41.584158415841586,23.762376237623762,35.64356435643564,40.5940594059406,0.7483661429617812
F_L,35,40,104,0.7454423076923073,77.52599999999997,49.03846153846153,30.76923076923077,36.53846153846153,32.69230769230769,1.0514099165979776
A_L,35,40,134,3.5999850746268662,482.3980000000001,52.98507462686567,30.597014925373134,29.1044776119403,40.298507462686565,1.3046915364374443
F_S,35,40,116,0.7527068965517243,87.31400000000002,48.275862068965516,30.17241379310345,34.48275862068966,35.3448275862069,1.055122509547039
A_S,35,50,101,-4.87128712871287,-491.99999999999994,40.5940594059406,13.861386138613863,36.633663366336634,49.504950495049506,0.696353089514739
F_L,35,50,104,1.6991923076923077,176.716,49.03846153846153,22.115384615384613,36.53846153846153,41.34615384615385,1.1171859095210404
A_L,35,50,134,4.887940298507463,654.984,52.23880597014925,22.388059701492537,29.1044776119403,48.507462686567166,1.4086233486222508
F_S,35,50,116,1.1250344827586214,130.50400000000008,45.689655172413794,23.275862068965516,35.3448275862069,41.37931034482759,1.0791970574795233
A_S,35,60,101,-3.6962772277227725,-373.324,40.5940594059406,12.871287128712872,36.633663366336634,50.495049504950494,0.7695961804674807
F_L,35,60,104,3.048461538461538,317.03999999999996,49.03846153846153,17.307692307692307,36.53846153846153,46.15384615384615,1.210239145038087
A_L,35,60,134,5.997440298507463,803.657,52.23880597014925,17.16417910447761,29.1044776119403,53.73134328358209,1.5013756282347541
F_S,35,60,116,0.586724137931035,68.06000000000006,43.103448275862064,17.24137931034483,37.06896551724138,45.689655172413794,1.0393789854154265
A_S,35,75,101,-3.121188118811881,-315.23999999999995,39.603960396039604,7.920792079207921,36.633663366336634,55.44554455445545,0.8061878006028812
F_L,35,75,104,2.496711538461539,259.658,49.03846153846153,8.653846153846153,36.53846153846153,54.807692307692314,1.1721873452002889
A_L,35,75,134,6.714037313432837,899.6810000000002,52.23880597014925,11.940298507462686,29.1044776119403,58.95522388059702,1.561281898354487
F_S,35,75,116,0.4639224137931037,53.81500000000003,43.103448275862064,10.344827586206897,37.06896551724138,52.58620689655172,1.031136939467105
A_S,40,3,101,-0.4815346534653465,-48.635,90.0990099009901,90.0990099009901,6.9306930693069315,2.9702970297029703,0.855381239258039
F_L,40,3,104,-3.295942307692308,-342.778,80.76923076923077,80.76923076923077,12.5,6.730769230769231,0.43456780755596525
A_L,40,3,134,-0.39864925373134336,-53.41900000000001,88.05970149253731,88.05970149253731,6.7164179104477615,5.223880597014925,0.874370606592962
F_S,40,3,116,-1.659508620689655,-192.503,87.93103448275862,87.93103448275862,11.206896551724139,0.8620689655172413,0.6412862807650451
A_S,40,4,101,-0.416792079207921,-42.09600000000002,88.11881188118812,88.11881188118812,8.91089108910891,2.9702970297029703,0.8989490664503028
F_L,40,4,104,-3.3454711538461535,-347.929,78.84615384615384,78.84615384615384,14.423076923076922,6.730769230769231,0.4930092398978234
A_L,40,4,134,0.13666417910447762,18.313000000000002,87.31343283582089,87.31343283582089,7.462686567164178,5.223880597014925,1.0393508918575691
F_S,40,4,116,-1.5021293103448277,-174.247,86.20689655172413,86.20689655172413,12.931034482758621,0.8620689655172413,0.7178103977119982
A_S,40,5,101,0.36719801980197997,37.086999999999975,88.11881188118812,87.12871287128714,8.91089108910891,3.9603960396039604,1.0890268902641018
F_L,40,5,104,-3.164903846153846,-329.15,75.96153846153845,75.96153846153845,15.384615384615385,8.653846153846153,0.5541422843519721
A_L,40,5,134,0.32579104477611925,43.65599999999998,85.82089552238806,85.82089552238806,8.955223880597014,5.223880597014925,1.0798687149764816
F_S,40,5,116,-1.4612155172413794,-169.501,84.48275862068965,84.48275862068965,14.655172413793101,0.8620689655172413,0.7570546888885065
A_S,40,6,101,0.9074554455445545,91.653,87.12871287128714,86.13861386138613,8.91089108910891,4.9504950495049505,1.2043367466374164
F_L,40,6,104,-3.782596153846154,-393.39,73.07692307692307,73.07692307692307,18.269230769230766,8.653846153846153,0.5428886823146641
A_L,40,6,134,0.130402985074627,17.474000000000018,82.83582089552239,82.83582089552239,11.194029850746269,5.970149253731343,1.0259413269358384
F_S,40,6,116,-1.4439310344827587,-167.496,81.89655172413794,81.89655172413794,15.517241379310345,2.586206896551724,0.7838181086020507
A_S,40,8,101,-0.2157821782178216,-21.793999999999983,79.20792079207921,78.21782178217822,12.871287128712872,8.91089108910891,0.9681823623362328
F_L,40,8,104,-3.7266057692307695,-387.567,69.23076923076923,69.23076923076923,20.192307692307693,10.576923076923077,0.6030177725106348
A_L,40,8,134,0.9672089552238805,129.606,80.59701492537313,80.59701492537313,11.940298507462686,7.462686567164178,1.1716574374161455
F_S,40,8,116,-2.3119568965517243,-268.187,75.0,75.0,18.96551724137931,6.0344827586206895,0.7309026436434457
A_S,40,10,101,-0.2456435643564363,-24.810000000000066,74.25742574257426,73.26732673267327,13.861386138613863,12.871287128712872,0.9683897904501749
F_L,40,10,104,-3.2957115384615387,-342.754,67.3076923076923,67.3076923076923,22.115384615384613,10.576923076923077,0.6755645962045046
A_L,40,10,134,1.726723880597015,231.38100000000003,77.61194029850746,76.86567164179104,11.940298507462686,11.194029850746269,1.2823830497676925
F_S,40,10,116,-1.973163793103448,-228.88699999999997,70.6896551724138,70.6896551724138,20.689655172413794,8.620689655172415,0.7893480831795613
A_S,40,12,101,-0.7216435643564357,-72.88600000000001,70.29702970297029,69.3069306930693,16.831683168316832,13.861386138613863,0.9221854605124787
F_L,40,12,104,-3.0018076923076924,-312.188,65.38461538461539,64.42307692307693,24.03846153846154,11.538461538461538,0.7253348325243508
A_L,40,12,134,1.7092388059701495,229.03800000000004,73.13432835820896,72.38805970149254,14.17910447761194,13.432835820895523,1.239757309552796
F_S,40,12,116,-0.9240172413793101,-107.18599999999996,69.82758620689656,67.24137931034483,20.689655172413794,12.068965517241379,0.9019112418725319
A_S,40,15,101,-1.1481683168316834,-115.96500000000003,65.34653465346535,63.366336633663366,20.792079207920793,15.841584158415841,0.8949354473386183
F_L,40,15,104,-1.9981249999999997,-207.80499999999998,63.46153846153846,59.61538461538461,25.0,15.384615384615385,0.8234612486375495
A_L,40,15,134,2.799082089552239,375.077,70.8955223880597,69.40298507462687,15.671641791044777,14.925373134328357,1.3587211109463992
F_S,40,15,116,-0.7297241379310342,-84.64799999999997,65.51724137931035,62.93103448275862,23.275862068965516,13.793103448275861,0.9313652992916631
A_S,40,18,101,-0.4040099009900991,-40.80500000000001,63.366336633663366,60.396039603960396,22.772277227722775,16.831683168316832,0.9655682193103182
F_L,40,18,104,-2.613105769230769,-271.763,58.65384615384615,53.84615384615385,27.884615384615387,18.269230769230766,0.7946682019537132
A_L,40,18,134,3.6738656716417917,492.29800000000006,69.40298507462687,64.92537313432835,17.16417910447761,17.91044776119403,1.4369965265603177
F_S,40,18,116,-1.7247068965517243,-200.066,60.3448275862069,56.03448275862068,27.586206896551722,16.379310344827587,0.8605467829694573
A_S,40,20,101,-0.8705346534653463,-87.92399999999998,60.396039603960396,53.46534653465347,23.762376237623762,22.772277227722775,0.9297920607631971
F_L,40,20,104,-1.9734326923076924,-205.237,57.692307692307686,52.88461538461539,27.884615384615387,19.230769230769234,0.8475469663081594
A_L,40,20,134,4.082708955223881,547.083,67.16417910447761,62.68656716417911,17.91044776119403,19.402985074626866,1.4636233745983107
F_S,40,20,116,-0.9421206896551723,-109.28599999999999,59.48275862068966,55.172413793103445,27.586206896551722,17.24137931034483,0.9241113185837208
A_S,40,22,101,-0.4339603960396038,-43.829999999999984,59.4059405940594,50.495049504950494,23.762376237623762,25.742574257425744,0.9654003822298637
F_L,40,22,104,-2.1567692307692305,-224.30399999999997,55.769230769230774,47.11538461538461,27.884615384615387,25.0,0.8377455203588487
A_L,40,22,134,5.0215522388059695,672.8879999999999,67.16417910447761,59.70149253731343,17.91044776119403,22.388059701492537,1.5702363357784983
F_S,40,22,116,-1.9363275862068963,-224.61399999999998,55.172413793103445,50.0,29.310344827586203,20.689655172413794,0.8553956093478402
A_S,40,25,101,0.20584158415841608,20.790000000000024,58.415841584158414,47.524752475247524,23.762376237623762,28.71287128712871,1.016180411195693
F_L,40,25,104,-1.584586538461539,-164.79700000000005,54.807692307692314,43.269230769230774,28.846153846153843,27.884615384615387,0.8841652895815043
A_L,40,25,134,5.7979328358208955,776.923,65.67164179104478,56.71641791044776,18.65671641791045,24.62686567164179,1.6270043733248971
F_S,40,25,116,-1.0728189655172413,-124.447,54.310344827586206,47.41379310344828,29.310344827586203,23.275862068965516,0.9204486179651743
A_S,40,30,101,-1.579128712871286,-159.4919999999999,50.495049504950494,39.603960396039604,26.732673267326735,33.663366336633665,0.8912422058687148
F_L,40,30,104,-0.31426923076923063,-32.68399999999998,53.84615384615385,40.38461538461539,29.807692307692307,29.807692307692307,0.9776573280532329
A_L,40,30,134,4.011283582089552,537.5120000000001,58.95522388059702,46.26865671641791,23.134328358208954,30.597014925373134,1.3580172084206434
F_S,40,30,116,0.3216982758620693,37.317000000000036,53.44827586206896,43.96551724137931,29.310344827586203,26.72413793103448,1.0236600290258093
A_S,40,35,101,-2.567425742574257,-259.30999999999995,46.53465346534654,31.683168316831683,26.732673267326735,41.584158415841586,0.8313546066772676
F_L,40,35,104,0.29777884615384637,30.969000000000023,52.88461538461539,34.61538461538461,30.76923076923077,34.61538461538461,1.0206048178374156
A_L,40,35,134,3.283634328358209,440.00699999999995,55.970149253731336,37.3134328358209,25.37313432835821,37.3134328358209,1.2705983572481077
F_S,40,35,116,0.8688189655172414,100.783,52.58620689655172,37.06896551724138,29.310344827586203,33.62068965517241,1.0632142993789782
A_S,40,40,101,-3.3907128712871284,-342.462,43.56435643564357,25.742574257425744,27.722772277227726,46.53465346534654,0.7872014664533266
F_L,40,40,104,1.1898557692307696,123.74500000000003,52.88461538461539,30.76923076923077,30.76923076923077,38.46153846153847,1.0823321122183795
A_L,40,40,134,3.141738805970149,420.99299999999994,54.47761194029851,30.597014925373134,26.119402985074625,43.28358208955223,1.252161225344242
F_S,40,40,116,1.7262586206896553,200.246,51.724137931034484,32.758620689655174,29.310344827586203,37.93103448275862,1.1253773134219955
A_S,40,50,101,-4.171940594059405,-421.366,42.57425742574257,15.841584158415841,28.71287128712871,55.44554455445545,0.7445902901322311
F_L,40,50,104,2.1436057692307693,222.935,52.88461538461539,22.115384615384613,30.76923076923077,47.11538461538461,1.1483268773478077
A_L,40,50,134,4.429694029850746,593.579,53.73134328358209,22.388059701492537,26.119402985074625,51.49253731343284,1.3513946468435822
F_S,40,50,116,1.8691034482758624,216.81600000000003,49.137931034482754,24.137931034482758,29.310344827586203,46.55172413793103,1.1315601530790875
A_S,40,60,101,-2.7919108910891084,-281.98299999999995,42.57425742574257,14.85148514851485,28.71287128712871,56.43564356435643,0.8290768685236989
F_L,40,60,104,3.4928749999999997,363.25899999999996,52.88461538461539,17.307692307692307,30.76923076923077,51.92307692307693,1.2416896097000796
A_L,40,60,134,5.539194029850746,742.252,53.73134328358209,17.16417910447761,26.119402985074625,56.71641791044776,1.4394080306226171
F_S,40,60,116,1.0178620689655178,118.07200000000006,46.55172413793103,17.24137931034483,31.03448275862069,51.724137931034484,1.0678804491865352
A_S,40,75,101,-1.9260297029702962,-194.5289999999999,41.584158415841586,9.900990099009901,28.71287128712871,61.386138613861384,0.8825297330591763
F_L,40,75,104,2.9411249999999995,305.87699999999995,52.88461538461539,8.653846153846153,30.76923076923077,60.57692307692307,1.2035112488506308
A_L,40,75,134,6.25579104477612,838.2760000000001,53.73134328358209,11.940298507462686,26.119402985074625,61.940298507462686,1.4962535719381085
F_S,40,75,116,0.8950603448275869,103.82700000000008,46.55172413793103,10.344827586206897,31.03448275862069,58.620689655172406,1.0596908953663053
A_S,50,3,101,-0.9649603960396043,-97.46100000000003,90.0990099009901,90.0990099009901,5.9405940594059405,3.9603960396039604,0.7469360517651458
F_L,50,3,104,-3.3162499999999997,-344.89,82.6923076923077,82.6923076923077,9.615384615384617,7.6923076923076925,0.43912846916174164
A_L,50,3,134,-0.6832985074626866,-91.56200000000001,88.80597014925374,88.80597014925374,5.970149253731343,5.223880597014925,0.8037357134895523
F_S,50,3,116,-1.8611465517241375,-215.89299999999994,88.79310344827587,88.79310344827587,8.620689655172415,2.586206896551724,0.6166114384551726
A_S,50,4,101,-0.8304158415841586,-83.87200000000001,88.11881188118812,88.11881188118812,6.9306930693069315,4.9504950495049505,0.8170163932995607
F_L,50,4,104,-3.0155576923076923,-313.618,81.73076923076923,81.73076923076923,10.576923076923077,7.6923076923076925,0.5283429183310072
A_L,50,4,134,-0.138089552238806,-18.504000000000005,88.05970149253731,88.05970149253731,5.970149253731343,5.970149253731343,0.963450621600161
F_S,50,4,116,-1.8762068965517242,-217.64000000000001,87.06896551724138,87.06896551724138,10.344827586206897,2.586206896551724,0.6726602744876855
A_S,50,5,101,-0.04642574257425763,-4.6890000000000205,88.11881188118812,87.12871287128714,6.9306930693069315,5.9405940594059405,0.9897700051051799
F_L,50,5,104,-2.9085480769230774,-302.48900000000003,78.84615384615384,78.84615384615384,11.538461538461538,9.615384615384617,0.5838901154832896
A_L,50,5,134,-0.08436567164179067,-11.30499999999995,86.56716417910447,86.56716417910447,7.462686567164178,5.970149253731343,0.9813635824123652
F_S,50,5,116,-1.991862068965517,-231.05599999999998,85.34482758620689,85.34482758620689,12.068965517241379,2.586206896551724,0.6981877365908966
A_S,50,6,101,0.49383168316831666,49.87699999999998,87.12871287128714,86.13861386138613,6.9306930693069315,6.9306930693069315,1.1017244016601573
F_L,50,6,104,-3.540278846153846,-368.18899999999996,75.96153846153845,75.96153846153845,13.461538461538462,10.576923076923077,0.5687769742043158
A_L,50,6,134,-0.49249253731343284,-65.994,83.5820895522388,83.5820895522388,9.701492537313433,6.7164179104477615,0.9135213759213759
F_S,50,6,116,-1.990094827586207,-230.851,82.75862068965517,82.75862068965517,12.068965517241379,5.172413793103448,0.7266294990183099
A_S,50,8,101,-0.7840297029702972,-79.18700000000001,79.20792079207921,78.21782178217822,9.900990099009901,11.881188118811881,0.8933305853367444
F_L,50,8,104,-3.5972403846153846,-374.113,72.11538461538461,72.11538461538461,15.384615384615385,12.5,0.621642586535758
A_L,50,8,134,0.2929701492537312,39.25799999999998,81.34328358208955,81.34328358208955,10.44776119402985,8.208955223880597,1.0460032224989013
F_S,50,8,116,-2.167646551724138,-251.447,77.58620689655173,77.58620689655173,13.793103448275861,8.620689655172415,0.7498843655223247
A_S,50,10,101,-1.0910198019801982,-110.19300000000001,74.25742574257426,73.26732673267327,10.891089108910892,15.841584158415841,0.873378638009965
F_L,50,10,104,-3.1482692307692313,-327.4200000000001,70.1923076923077,70.1923076923077,16.346153846153847,13.461538461538462,0.6946882354915832
A_L,50,10,134,1.0676343283582095,143.06300000000007,78.35820895522389,77.61194029850746,10.44776119402985,11.940298507462686,1.1558870480040533
F_S,50,10,116,-1.947956896551724,-225.963,72.41379310344827,72.41379310344827,14.655172413793101,12.931034482758621,0.7955851834697227
A_S,50,12,101,-1.8627623762376242,-188.13900000000004,70.29702970297029,69.3069306930693,13.861386138613863,16.831683168316832,0.8211463652991301
F_L,50,12,104,-2.567990384615385,-267.071,68.26923076923077,66.34615384615384,17.307692307692307,16.346153846153847,0.7621324721314746
A_L,50,12,134,0.8469253731343279,113.48799999999994,73.88059701492537,73.13432835820896,12.686567164179104,14.17910447761194,1.1047970738671256
F_S,50,12,116,-0.8783620689655174,-101.89000000000001,71.55172413793103,68.96551724137932,14.655172413793101,16.379310344827587,0.9083388359418998
A_S,50,15,101,-2.031267326732673,-205.15799999999996,66.33663366336634,64.35643564356435,16.831683168316832,18.81188118811881,0.830295480319924
