tag,sl,tp,n,pf,exp,net,mdd,wr,pf_dev,pf_val,pf_hold,exp_dev,exp_val,exp_hold,n_dev,n_val,n_hold,minPF,minEXP
W1030,13,22,127,1.2787556659265198,2.0788346456692914,264.012,130.548,43.30708661417323,1.316637632972844,0.7960915909988157,1.8214776091201106,2.325168831168831,-1.8180800000000006,5.21704,77,25,25,0.7960915909988157,-1.8180800000000006
W1030,13,25,127,1.3802839052649232,2.8749133858267713,365.114,121.55800000000002,42.51968503937008,1.4530954044231434,0.9044790582492913,1.7580485532980143,3.3272207792207795,-0.8516799999999993,5.2084,77,25,25,0.9044790582492913,-0.8516799999999993
W1030,13,27,127,1.393395381200297,3.0183307086614177,383.32800000000003,117.29400000000001,40.94488188976378,1.4056094594944244,0.9750071779779637,1.8951097397682948,3.053844155844155,-0.22284000000000034,6.15012,77,25,25,0.9750071779779637,-0.22284000000000034
W1030,13,30,127,1.3700275934668882,2.922740157480315,371.18800000000005,145.424,38.582677165354326,1.4988382623095033,0.9478455417070437,1.4696094650824683,3.7557662337662334,-0.46716000000000035,3.7469199999999994,77,25,25,0.9478455417070437,-0.46716000000000035
W1030,13,32,127,1.3977317133469442,3.141566929133858,398.979,145.424,38.582677165354326,1.5043563007236065,1.009891439773859,1.523241590214067,3.7973116883116886,0.08860000000000057,4.17484,77,25,25,1.009891439773859,0.08860000000000057
W1030,13,35,127,1.2458690581012688,2.0689842519685047,262.7610000000001,162.404,34.645669291338585,1.333597088146859,0.8969324065985541,1.3793298192771084,2.6829090909090905,-0.9769200000000002,3.2239999999999993,77,25,25,0.8969324065985541,-0.9769200000000002
W1030,13,40,127,1.2251295897412955,1.9414094488188975,246.559,157.41400000000002,33.07086614173229,1.3451107570930054,1.0051274260321317,1.1196505388265554,2.8358961038961037,0.0486,1.0791999999999995,77,25,25,1.0051274260321317,0.0486
W1030,13,45,127,1.239268851211079,2.113574803149607,268.4240000000001,152.26400000000004,31.496062992125985,1.3815059690630662,1.1213111018268829,0.9719317326194259,3.1998441558441555,1.1498399999999998,-0.26839999999999997,77,25,25,0.9719317326194259,-0.26839999999999997
W1030,13,50,127,1.301713863962327,2.665181102362206,338.4780000000001,162.104,31.496062992125985,1.4479042472477277,1.1524639075628478,1.0547142976658577,3.7567532467532474,1.44512,0.5232000000000001,77,25,25,1.0547142976658577,0.5232000000000001
W1030,13,60,127,1.338582066807721,3.0265984251968505,384.37800000000004,162.10399999999998,30.708661417322837,1.5773810445473269,0.9783438778118608,1.0707353802392703,4.842727272727273,-0.2168800000000003,0.6763999999999993,77,25,25,0.9783438778118608,-0.2168800000000003
W1030,13,75,127,1.2820588061146658,2.5506377952755916,323.93100000000015,169.06799999999998,29.92125984251969,1.6265371215615818,0.9311333716768916,0.6999498033966368,5.362376623376624,-0.6896800000000006,-2.869199999999999,77,25,25,0.6999498033966368,-2.869199999999999
W1030,13,100,127,1.300727413945032,2.7194566929133868,345.3710000000001,169.06799999999998,29.92125984251969,1.6212110636334947,1.03078668200409,0.6999498033966368,5.316792207792208,0.3083199999999995,-2.869199999999999,77,25,25,0.6999498033966368,-2.869199999999999
W1030,14,3,127,0.6183992847389019,-1.4148582677165356,-179.687,204.89699999999996,73.22834645669292,0.5679818657413408,0.7067417047719544,0.708510387157696,-1.688051948051948,-1.0004799999999998,-0.9878,77,25,25,0.5679818657413408,-1.688051948051948
W1030,14,4,127,0.7239014710726726,-1.1153228346456692,-141.646,174.68599999999995,70.86614173228347,0.6606560317648523,0.754854613140155,0.933132672332389,-1.4495584415584415,-0.9745999999999998,-0.22659999999999988,77,25,25,0.6606560317648523,-1.4495584415584415
W1030,14,5,127,0.8298231005138412,-0.7257401574803151,-92.16900000000001,159.16400000000002,69.29133858267717,0.7735989296863385,0.9201227487674816,0.9338612063748236,-1.00874025974026,-0.31755999999999995,-0.2622799999999999,77,25,25,0.7735989296863385,-1.00874025974026
W1030,14,6,127,0.8633509487107178,-0.6448188976377953,-81.89200000000001,174.624,66.14173228346458,0.8794332578458993,0.9302069572875385,0.7587368750979471,-0.5607402597402599,-0.31699999999999995,-1.2316,77,25,25,0.7587368750979471,-1.2316
W1030,14,7,127,0.7810881230807406,-1.2225590551181102,-155.26500000000001,202.987,60.629921259842526,0.7950613359397054,0.739385266386848,0.7825028232636929,-1.121922077922078,-1.5224799999999998,-1.2326000000000001,77,25,25,0.739385266386848,-1.5224799999999998
W1030,14,8,127,0.774706655414497,-1.3579370078740158,-172.458,212.96099999999993,57.48031496062992,0.8575396297095428,0.6052175211319368,0.7324961459403906,-0.806025974025974,-2.7499599999999997,-1.6657999999999995,77,25,25,0.6052175211319368,-2.7499599999999997
W1030,14,10,127,0.8545352630548627,-0.9420078740157479,-119.63499999999999,199.16000000000005,54.330708661417326,0.8683052887787271,0.7563453234105108,0.9207990750256937,-0.8425194805194807,-1.6972399999999999,-0.49319999999999986,77,25,25,0.7563453234105108,-1.6972399999999999
W1030,14,12,127,0.9581896197025804,-0.2800472440944879,-35.56599999999996,166.62,52.75590551181102,0.9831552269326882,0.7735420294779766,1.100334018499486,-0.11083116883116859,-1.7060799999999998,0.6248000000000001,77,25,25,0.7735420294779766,-1.7060799999999998
