cell,horizon,n,mean_ret,med_ret,mfe,mae,mfe_mae,p_mfe_gt1,p_mae_gt1,winrate,low_conf,family,event,tol,src,cut
PDL|retest,4,5321,0.001390401782320387,0.030106804914784478,1.0891051943814072,1.0691812424868559,1.018634775006162,0.3796278894944559,0.370419094155234,0.5108062394286789,False,PDL,retest,0.5,random0,all
PDL|retest,8,5321,-0.01190849529025818,0.0361951302046434,1.587620097750133,1.571125647215632,1.0104984923158327,0.5256530727306897,0.5111821086261981,0.5087389588423229,False,PDL,retest,0.5,random0,all
PDL|retest,16,5320,-0.05395921527480707,0.008352775325289991,2.291607207480496,2.270986752734549,1.0090799537782935,0.6588345864661654,0.6372180451127819,0.5018796992481203,False,PDL,retest,0.5,random0,all
PDL|retest,32,5318,-0.11709192228281988,-0.03485953821406361,3.1378235672893577,3.234263755605581,0.9701817181270159,0.7626927416321926,0.7579917262128619,0.4951109439638962,False,PDL,retest,0.5,random0,all
PDL|retest,64,5318,-0.02287580949164397,-0.017747059215570737,4.702089866434362,4.710850257365474,0.9981403800901092,0.8379089883414818,0.8506957502820609,0.4971793907484017,False,PDL,retest,0.5,random0,all
PDL|touch,4,2723,-0.01885787984752007,0.01135271824835819,1.0519216323493987,1.117751326242028,0.941105241973674,0.3929489533602644,0.38670583914799855,0.5060594932060227,False,PDL,touch,0.5,random1,all
PDL|touch,8,2723,-0.05172936327095562,0.005714261605914721,1.498407278981778,1.6044900973156824,0.9338837812016532,0.5302974660301139,0.5233198677928755,0.5012853470437018,False,PDL,touch,0.5,random1,all
PDL|touch,16,2723,-0.099922475709745,0.018070885448664586,2.1177674674729032,2.2507887601581156,0.9409001435230787,0.6518545721630554,0.6474476680132207,0.5034887991186192,False,PDL,touch,0.5,random1,all
PDL|touch,32,2721,-0.02917079216363651,0.1265582665058867,2.934755259136854,3.109167799336427,0.9439037866541662,0.7578096288129365,0.7460492466005145,0.5134141859610437,False,PDL,touch,0.5,random1,all
PDL|touch,64,2719,0.06970879068974199,0.3164086211941459,4.1720391488903905,4.324184535609519,0.9648152419337759,0.8440603162927547,0.8242000735564545,0.5266642147848474,False,PDL,touch,0.5,random1,all
PDL|sweep,4,570,0.0023353163569120624,0.046692345367075144,1.3477782256619912,1.3991323771692805,0.9632957164416502,0.45964912280701753,0.4842105263157895,0.5157894736842106,False,PDL,sweep,0.5,random1,all
PDL|sweep,8,570,0.020138200339145047,0.09386535559472742,1.7756777368912924,1.833895536591702,0.9682545714634283,0.5929824561403508,0.5929824561403508,0.519298245614035,False,PDL,sweep,0.5,random1,all
PDL|sweep,16,570,-0.030768460772081285,0.04250212808305842,2.3882474447513897,2.5420914603100644,0.9394813215965447,0.6877192982456141,0.6877192982456141,0.512280701754386,False,PDL,sweep,0.5,random1,all
PDL|sweep,32,570,-0.13369519277221042,-0.004452665627893147,3.034990726778204,3.2834382468815435,0.9243331223484091,0.7649122807017544,0.7596491228070176,0.5,False,PDL,sweep,0.5,random1,all
PDL|sweep,64,570,-0.35727650220543544,-0.16830566511425885,4.152115279795116,4.686638516508717,0.8859474152250618,0.8298245614035088,0.8403508771929824,0.49473684210526314,False,PDL,sweep,0.5,random1,all
PDL|break,4,457,0.10467324130216205,-0.10901242815703234,1.5553018140362966,1.4071809716572894,1.1052606916682222,0.49671772428884026,0.5142231947483589,0.4682713347921225,False,PDL,break,0.5,random1,all
PDL|break,8,457,0.23442403821949875,-0.016836435374933484,2.0595756568877426,1.805671784167542,1.1406146315994279,0.5842450765864332,0.612691466083151,0.49015317286652077,False,PDL,break,0.5,random1,all
PDL|break,16,457,0.15720855318815422,0.1497034331921362,2.660467544294274,2.3966208880220266,1.1100911110267442,0.6827133479212254,0.6958424507658644,0.5120350109409191,False,PDL,break,0.5,random1,all
PDL|break,32,457,0.1383922587478871,-0.09155670630324905,3.4654426027636926,3.0563203631142652,1.1338610456505118,0.7396061269146609,0.7592997811816192,0.48577680525164113,False,PDL,break,0.5,random1,all
PDL|break,64,457,0.0037370420140793834,-0.38589657060633503,4.700677431844122,4.331676893410806,1.0851865334172608,0.8052516411378556,0.849015317286652,0.4814004376367615,False,PDL,break,0.5,random1,all
PDL|retest,4,1854,-0.020762512969417328,-0.03846018556207266,0.9627196338803621,0.9783085898511128,0.9840654000869775,0.3419633225458468,0.3451995685005394,0.48058252427184467,False,PDL,retest,0.5,random1,all
PDL|retest,8,1854,-0.08056504606873142,-0.03273308965551913,1.3516666159993986,1.4210288816742789,0.9511887009691481,0.4848975188781014,0.48381877022653724,0.4848975188781014,False,PDL,retest,0.5,random1,all
PDL|retest,16,1854,-0.22347203478408686,-0.2263874586487286,1.8216665693818104,2.0165455306371047,0.9033599994175562,0.5836030204962244,0.6251348435814456,0.44660194174757284,False,PDL,retest,0.5,random1,all
PDL|retest,32,1854,-0.4675265604676107,-0.4772805166540087,2.4791547552629134,2.8699088143797997,0.8638444339558816,0.6823085221143473,0.750269687162891,0.4266450916936354,False,PDL,retest,0.5,random1,all
PDL|retest,64,1854,-0.4185171024161231,-0.5076046887581758,3.5642678268238135,4.090248273087417,0.871406229855436,0.7810140237324703,0.8327939590075513,0.45037756202804746,False,PDL,retest,0.5,random1,all
PDL|touch,4,7511,-0.03151036278376395,-0.015971907702915004,1.0303429822168049,1.0788866123243268,0.9550058091805025,0.38263879643189985,0.3986153641326055,0.49261083743842365,False,PDL,touch,0.5,random2,all
PDL|touch,8,7511,-0.06436957558207934,-0.046610269382268955,1.5093020005179179,1.5873197231760485,0.9508493963005601,0.5325522566901877,0.5538543469577952,0.4867527626148316,False,PDL,touch,0.5,random2,all
PDL|touch,16,7511,-0.1339318177394364,-0.13314385536856607,2.3002223512332844,2.448291418125707,0.9395214696272647,0.6626281453867661,0.6980428704566636,0.4771668219944082,False,PDL,touch,0.5,random2,all
PDL|touch,32,7511,-0.15140990091481868,-0.15822933596909292,3.4444890911087773,3.6842394634576965,0.9349254100535824,0.7749966715483957,0.7996272134203168,0.48249234456131007,False,PDL,touch,0.5,random2,all
PDL|touch,64,7507,-0.11205974306496576,-0.14877614524163393,4.971803810948211,5.134789882523097,0.9682584730234767,0.8360197149327294,0.8536033035833223,0.4868789130145198,False,PDL,touch,0.5,random2,all
PDL|sweep,4,1501,0.061590636603545586,0.05776685299840219,1.3572746759469625,1.3366731409737036,1.015412545028212,0.4643570952698201,0.4756828780812791,0.5216522318454364,False,PDL,sweep,0.5,random2,all
PDL|sweep,8,1501,0.07833027470481205,0.062419342355002495,1.8320820996439242,1.7954855299293784,1.0203825478426358,0.5876082611592272,0.5942704863424384,0.5176548967355097,False,PDL,sweep,0.5,random2,all
PDL|sweep,16,1500,0.2078741899544791,0.08734540726155808,2.6858899252144024,2.5311598447740793,1.061130110277225,0.7113333333333334,0.698,0.5133333333333333,False,PDL,sweep,0.5,random2,all
PDL|sweep,32,1500,0.156759369526847,0.17084460172955585,3.597965387376483,3.4690918949335865,1.037149056971108,0.7933333333333333,0.7806666666666666,0.5173333333333333,False,PDL,sweep,0.5,random2,all
PDL|sweep,64,1499,0.0015348377442186076,-0.0004933723873860188,5.227108649343767,5.14034216289025,1.016879515741172,0.8599066044029353,0.8532354903268846,0.49966644429619744,False,PDL,sweep,0.5,random2,all
PDL|break,4,1207,0.04053214334343735,0.0013387859475108678,1.4727498795204448,1.3632120988523697,1.0803527057603803,0.512013256006628,0.4904722452361226,0.5004142502071252,False,PDL,break,0.5,random2,all
PDL|break,8,1207,0.1035962241897937,0.02863480149492134,1.9579757113414558,1.7945459526651448,1.0910702556452208,0.6230323115161558,0.6106048053024027,0.5103562551781275,False,PDL,break,0.5,random2,all
PDL|break,16,1207,0.17380972639501108,0.06763900397784225,2.76097062508155,2.5204099552308166,1.095445056210589,0.7174813587406794,0.7058823529411765,0.5103562551781275,False,PDL,break,0.5,random2,all
PDL|break,32,1207,0.3423901974538202,0.1335718672317183,3.767371470685316,3.354707917618575,1.123010277854437,0.8119304059652029,0.7903893951946976,0.5178127589063795,False,PDL,break,0.5,random2,all
PDL|break,64,1206,0.6332762755745928,0.2688032452563134,5.6463882408091335,4.92069792197446,1.14747711205639,0.8772802653399668,0.8441127694859039,0.5174129353233831,False,PDL,break,0.5,random2,all
PDL|retest,4,5273,0.02750908013348034,0.01911437702086586,1.047572579005657,1.0218427237485925,1.025179858562456,0.3726531386307605,0.3540678930400152,0.5099563815664707,False,PDL,retest,0.5,random2,all
PDL|retest,8,5271,0.02934838253162904,0.04990598296799187,1.5351495816133551,1.5019373411241725,1.0221129334625396,0.5344336937962436,0.5059760956175299,0.5164105482830582,False,PDL,retest,0.5,random2,all
PDL|retest,16,5269,0.06285545027621457,0.030861690777069746,2.23168028878822,2.160901391135943,1.0327543394356693,0.6745112924653635,0.6471816283924844,0.5050294173467451,False,PDL,retest,0.5,random2,all
PDL|retest,32,5260,0.14628712490340262,0.099664567915865,3.179863466256565,3.089005054513644,1.0294134875597432,0.785171102661597,0.7644486692015209,0.5125475285171103,False,PDL,retest,0.5,random2,all
PDL|retest,64,5259,0.13091228489271703,-0.08359379307688085,4.84035351996653,4.599086584090742,1.0524597507492865,0.8442669709070165,0.8421753185016163,0.49286936679977184,False,PDL,retest,0.5,random2,all
PDL|touch,4,1587,0.03227825241243433,0.049250567353673606,1.0737503195008717,1.0922646945482801,0.9830495527871427,0.3868935097668557,0.38437303087586644,0.5223692501575299,False,PDL,touch,0.5,random3,all
PDL|touch,8,1587,0.03283126727637483,0.11786933535206445,1.503204465168824,1.538939604248999,0.9767793752389563,0.5393824826717076,0.520478890989288,0.5305608065532451,False,PDL,touch,0.5,random3,all
PDL|touch,16,1587,0.08514485194902734,0.2224994271195923,2.094160795959239,2.153650821644447,0.9723771258147671,0.6723377441713926,0.6339004410838059,0.5286704473850031,False,PDL,touch,0.5,random3,all
PDL|touch,32,1587,0.14518558322014316,0.40046803936579,2.869537733037511,2.8621362039590883,1.0025860156718553,0.7618147448015122,0.704473850031506,0.5444234404536862,False,PDL,touch,0.5,random3,all
PDL|touch,64,1582,-0.020116017361857388,0.12978861607915881,3.9119421203434857,4.044515913607747,0.9672213446315743,0.8375474083438685,0.8053097345132744,0.5126422250316056,False,PDL,touch,0.5,random3,all
PDL|sweep,4,358,0.06270540893558334,0.11624578093577087,1.3613795738732202,1.3543891847594824,1.0051612853915244,0.49441340782122906,0.45251396648044695,0.5363128491620112,False,PDL,sweep,0.5,random3,all
PDL|sweep,8,358,0.14472642724530202,0.051543705588843865,1.7917115792817313,1.7623990478176081,1.0166321761807697,0.5921787709497207,0.5670391061452514,0.5251396648044693,False,PDL,sweep,0.5,random3,all
PDL|sweep,16,358,0.2519215231634947,0.06670433561837655,2.3817202740975794,2.24822086718685,1.0593800230480799,0.6675977653631285,0.6731843575418994,0.505586592178771,False,PDL,sweep,0.5,random3,all
PDL|sweep,32,358,0.16061666703948185,0.24230893393355235,2.9279553423819333,2.9376254045149888,0.9967082044844134,0.7374301675977654,0.7486033519553073,0.5307262569832403,False,PDL,sweep,0.5,random3,all
PDL|sweep,64,357,0.11321173462668435,0.3741363386569587,4.082216767044109,4.099227860636247,0.9958501712589606,0.8403361344537815,0.8319327731092437,0.5378151260504201,False,PDL,sweep,0.5,random3,all
PDL|break,4,317,0.00968921040919298,-0.09038962292968561,1.4338382500589972,1.3625758488615627,1.0522997683079254,0.48264984227129337,0.5078864353312302,0.4668769716088328,False,PDL,break,0.5,random3,all
PDL|break,8,317,0.1391667633143901,-0.05784669978575833,1.9513008270800174,1.7715692923781963,1.1014532908619934,0.5962145110410094,0.6025236593059937,0.48264984227129337,False,PDL,break,0.5,random3,all
PDL|break,16,317,0.06106234997596506,0.03286062142734582,2.4905557659500714,2.3073595284923027,1.0793964855479088,0.6971608832807571,0.6971608832807571,0.501577287066246,False,PDL,break,0.5,random3,all
PDL|break,32,317,0.18106857470852708,0.09804051355170725,3.275819923682019,2.921597303905758,1.1212427939000067,0.7539432176656151,0.7602523659305994,0.5236593059936908,False,PDL,break,0.5,random3,all
PDL|break,64,317,0.21630810814639573,-0.22236460659933535,4.536315036074888,4.126236197713899,1.0993832681193068,0.8296529968454258,0.8485804416403786,0.47634069400630913,False,PDL,break,0.5,random3,all
PDL|retest,4,1213,0.046969572444926146,0.0011559419906298379,0.9415476646390332,0.9024719943081646,1.0432984852464302,0.3297609233305853,0.3190436933223413,0.5004122011541632,False,PDL,retest,0.5,random3,all
PDL|retest,8,1213,0.12171054512743507,0.036282205438875836,1.3555476922305136,1.2283127688809168,1.103585118198777,0.47073371805441055,0.4517724649629019,0.5127782357790602,False,PDL,retest,0.5,random3,all
PDL|retest,16,1213,0.30792711692359764,0.08031261107409955,1.9402636941287557,1.605848908593898,1.2082479763477096,0.6215993404781534,0.5737840065952184,0.5243198680956307,False,PDL,retest,0.5,random3,all
PDL|retest,32,1213,0.29172404774448935,0.09966308497457116,2.6628439887581754,2.2140598419104203,1.2026973880075968,0.7452596867271228,0.708161582852432,0.5210222588623248,False,PDL,retest,0.5,random3,all
PDL|retest,64,1213,0.12101852049870847,-0.20519391954080837,3.7437460040317507,3.394394914825397,1.102919989562948,0.8235779060181369,0.830997526793075,0.4880461665292663,False,PDL,retest,0.5,random3,all
DO|touch,4,10427,-0.02980496577645606,0.004535346196828739,1.0394373891106174,1.057749622864675,0.9826875535020632,0.38620888079025606,0.39512803299127264,0.5022537642658482,False,DO,touch,0.5,real,all
DO|touch,8,10427,-0.03327675611413269,0.0038476292833729293,1.484833819038221,1.5242148410972383,0.974163076623327,0.5355327515105016,0.5426297113263643,0.50110290591733,False,DO,touch,0.5,real,all
DO|touch,16,10427,-0.03534338216486602,0.019462721865029124,2.3280493345527065,2.36961400357268,0.9824593081584992,0.6925290112208689,0.6883091972763019,0.5029250983024839,False,DO,touch,0.5,real,all
DO|touch,32,10425,-0.011111553142452664,0.01706291740872452,3.8007294242749476,3.856763515200172,0.9854712142177284,0.8081534772182254,0.8067146282973621,0.5024460431654676,False,DO,touch,0.5,real,all
DO|touch,64,10416,0.06543212588227415,0.16139012882929277,5.155126919043224,5.208165470127034,0.9898162699729821,0.852726574500768,0.8539746543778802,0.511520737327189,False,DO,touch,0.5,real,all
DO|touch|T1,4,1364,0.042779498944092324,0.026014518265141357,1.0966452201797625,1.0060684932803832,1.0900303781545182,0.41935483870967744,0.4046920821114369,0.5058651026392962,False,DO,touch,0.5,real,touch1
DO|touch|T1,8,1364,0.01601422022771506,-0.030079044836147602,1.3892915539460178,1.341057795610688,1.0359669497416144,0.5168621700879765,0.5271260997067448,0.4963343108504399,False,DO,touch,0.5,real,touch1
DO|touch|T1,16,1364,0.030552647782242284,0.025637852467109777,1.9893254495603858,1.9570150497819774,1.0165100415461843,0.6590909090909091,0.6590909090909091,0.5043988269794721,False,DO,touch,0.5,real,touch1
DO|touch|T1,32,1364,0.07333775880931921,-0.023431644163661967,3.6854408150759834,3.600215152981085,1.0236723802532548,0.7998533724340176,0.8013196480938416,0.499266862170088,False,DO,touch,0.5,real,touch1
DO|touch|T1,64,1364,-0.03097213870303523,-0.030807844302371434,4.662173882866121,4.664572408830596,0.9994857993929016,0.841642228739003,0.8460410557184751,0.49853372434017595,False,DO,touch,0.5,real,touch1
DO|touch|T2,4,1471,-0.002120424459702526,0.0026084187896929247,1.072099178473228,1.0685643404296101,1.0033080254598397,0.4004078857919782,0.4126444595513256,0.5003399048266486,False,DO,touch,0.5,real,touch2
DO|touch|T2,8,1471,0.042968014236507764,0.03087779760846077,1.3587593887094982,1.3281608575330472,1.0230382720608746,0.5207341944255608,0.513256288239293,0.5105370496261047,False,DO,touch,0.5,real,touch2
DO|touch|T2,16,1471,0.08063361439091163,0.15570979691023898,2.0695816612988223,1.9853672493891668,1.0424175486603628,0.6730115567641061,0.6539768864717879,0.521414004078858,False,DO,touch,0.5,real,touch2
DO|touch|T2,32,1471,0.14416488887282253,0.0651203278358839,3.83869240365603,3.6180651660360814,1.060979343238769,0.8164513936097892,0.7960571040108769,0.5084976206662135,False,DO,touch,0.5,real,touch2
DO|touch|T2,64,1470,0.0168911617951456,0.015373458004875221,4.798851732882148,4.706863489830583,1.0195434270083061,0.8551020408163266,0.8380952380952381,0.5006802721088436,False,DO,touch,0.5,real,touch2
DO|touch|T3,4,7592,-0.04820975636599406,0.003222754633594926,1.0228308330343905,1.0649393767127986,0.9604592105436212,0.3775026343519494,0.3900158061116965,0.5019757639620653,False,DO,touch,0.5,real,touch3
DO|touch|T3,8,7592,-0.05690543747820966,0.00045456868553896585,1.5264269613721668,1.5951080997730258,0.9569426433163797,0.541754478398314,0.5511064278187566,0.500131717597471,False,DO,touch,0.5,real,touch3
DO|touch|T3,16,7592,-0.0696537545017212,-0.005361297825131521,2.438985231086688,2.5181930273311703,0.968545780492281,0.70231822971549,0.7002107481559536,0.49907797681770283,False,DO,touch,0.5,real,touch3
DO|touch|T3,32,7590,-0.056381712260593214,0.016749548508783036,3.8140904414393497,3.949129422668843,0.9658053796732159,0.8080368906455863,0.8097496706192359,0.5018445322793149,False,DO,touch,0.5,real,touch3
DO|touch|T3,64,7582,0.09218636409151199,0.22545470412152546,5.3128837727760585,5.403150282398746,0.9832937258997332,0.8542600896860987,0.858480611975732,0.515958849907676,False,DO,touch,0.5,real,touch3
DO|touch|above_ema,4,6288,0.012751827128672134,0.04195705873607821,1.0633578390982832,1.0391467701707213,1.0232989887690112,0.3916984732824427,0.38104325699745545,0.5170165394402035,False,DO,touch,0.5,real,above_ema
DO|touch|above_ema,8,6288,0.0023419467404381883,0.03516379545820672,1.5179727411413682,1.4971826653970413,1.0138861317492034,0.5395992366412213,0.5275127226463104,0.5097010178117048,False,DO,touch,0.5,real,above_ema
DO|touch|above_ema,16,6288,0.0060842559695462066,0.07320761889277928,2.345779002208504,2.3259335664530396,1.0085322453064418,0.6938613231552163,0.6728689567430025,0.5124045801526718,False,DO,touch,0.5,real,above_ema
DO|touch|above_ema,32,6288,0.05314318545277225,0.05059351028264985,3.85382250662612,3.7888750809386607,1.0171416117713148,0.8069338422391857,0.7927798982188295,0.5049300254452926,False,DO,touch,0.5,real,above_ema
DO|touch|above_ema,64,6288,0.11754307621649007,0.2801998086055474,5.294962158231881,5.242469542001688,1.0100129558807414,0.8501908396946565,0.8425572519083969,0.5203562340966921,False,DO,touch,0.5,real,above_ema
DO|touch|below_ema,4,4139,-0.0944575663532732,-0.057654471460682546,1.0030972611757434,1.086011216906613,0.9236527630285062,0.37786905049528874,0.416525730852863,0.4798260449383909,False,DO,touch,0.5,real,below_ema
DO|touch|below_ema,8,4139,-0.08738895798645488,-0.06165991363769564,1.43448891877618,1.5652823261909417,0.916441011805811,0.529354916646533,0.5655955544817589,0.48804058951437546,False,DO,touch,0.5,real,below_ema
DO|touch|below_ema,16,4139,-0.09828056230238329,-0.07167281401948598,2.30111428980285,2.435973652910272,0.9446384147273905,0.6905049528871708,0.7117661270838367,0.48852379801884516,False,DO,touch,0.5,real,below_ema
DO|touch|below_ema,32,4137,-0.10877502819364301,-0.011529883126618115,3.7200310191929638,3.9599499968623384,0.9394136345510741,0.8100072516316171,0.827894609620498,0.49867053420352914,False,DO,touch,0.5,real,below_ema
DO|touch|below_ema,64,4128,-0.013946182184961792,-0.0165915152098194,4.942122077953523,5.15591159320169,0.9585350696218184,0.8565891472868217,0.8713662790697675,0.49806201550387597,False,DO,touch,0.5,real,below_ema
DO|sweep,4,2602,0.005000916813850556,0.010251556968700785,1.2484220111588162,1.2864947341973234,0.9704058461908422,0.46694850115295927,0.47847809377402,0.5030745580322828,False,DO,sweep,0.5,real,all
DO|sweep,8,2602,-0.025366873850675483,-0.0786968706228644,1.696639974422958,1.7423437033765055,0.9737688213496696,0.5772482705611068,0.6091468101460416,0.4811683320522675,False,DO,sweep,0.5,real,all
DO|sweep,16,2601,0.014461951225415985,-0.04539473612361235,2.5088669636146896,2.5144439298061343,0.9977820280160812,0.7031910803537101,0.7197231833910035,0.4936562860438293,False,DO,sweep,0.5,real,all
DO|sweep,32,2601,0.11931109805733532,0.07282960567077822,3.7253540913841117,3.6395911064882664,1.0235639066001003,0.7943098808150711,0.8027681660899654,0.5082660515186467,False,DO,sweep,0.5,real,all
DO|sweep,64,2599,0.015047888091595156,-0.04820688814984987,5.256415499238667,5.192825102265991,1.0122458191293457,0.8537899191996922,0.8591766063870719,0.49595998460946517,False,DO,sweep,0.5,real,all
DO|sweep|T1,4,425,0.0367192983343229,-0.04736369717079493,1.1848580056827684,1.222802149464495,0.9689695149797181,0.44941176470588234,0.46352941176470586,0.48705882352941177,False,DO,sweep,0.5,real,touch1
DO|sweep|T1,8,425,0.04099256016586684,-0.1334249723472638,1.503149626141037,1.565416683021024,0.9602233337900675,0.5435294117647059,0.5976470588235294,0.4588235294117647,False,DO,sweep,0.5,real,touch1
DO|sweep|T1,16,425,0.08844357688086453,-0.012513238823208966,2.1399023691637784,2.136970747168362,1.0013718587394334,0.6823529411764706,0.6894117647058824,0.4964705882352941,False,DO,sweep,0.5,real,touch1
DO|sweep|T1,32,425,0.011873999829372307,-0.02370718860281493,3.7270559879970087,3.789092168363923,0.9836276929643281,0.8023529411764706,0.8211764705882353,0.4988235294117647,False,DO,sweep,0.5,real,touch1
DO|sweep|T1,64,424,-0.08809720198675068,0.0030814043585618636,4.842212104350062,4.8796613110611915,0.9923254495908886,0.8466981132075472,0.8561320754716981,0.5023584905660378,False,DO,sweep,0.5,real,touch1
DO|sweep|T2,4,152,0.2158149433768728,0.20114114513540962,1.2705098966656267,1.1365138248098274,1.1179009607544552,0.48026315789473684,0.46710526315789475,0.5460526315789473,False,DO,sweep,0.5,real,touch2
DO|sweep|T2,8,152,0.13246839467407248,0.10434994431229433,1.4764087315438779,1.3645045943917324,1.082010817414675,0.5657894736842105,0.5723684210526315,0.5263157894736842,False,DO,sweep,0.5,real,touch2
DO|sweep|T2,16,152,0.06276052258535207,-0.1584517632340026,2.120563661098329,2.0324600217798103,1.0433482766570568,0.6973684210526315,0.7105263157894737,0.48026315789473684,False,DO,sweep,0.5,real,touch2
DO|sweep|T2,32,152,0.454955875060317,0.16345742773141764,3.8338945157193627,3.552020662547502,1.0793559159562156,0.8223684210526315,0.8355263157894737,0.5197368421052632,False,DO,sweep,0.5,real,touch2
DO|sweep|T2,64,152,0.41364200953652114,-0.7136580272267885,4.845001141456832,4.52434292499159,1.0708739858541643,0.8421052631578947,0.868421052631579,0.45394736842105265,False,DO,sweep,0.5,real,touch2
DO|sweep|T3,4,2025,-0.017480092659621114,0.010066355695080974,1.2601046500379693,1.3111201399940402,0.9610901484921872,0.4696296296296296,0.48246913580246914,0.5032098765432099,False,DO,sweep,0.5,real,touch3
DO|sweep|T3,8,2025,-0.051141550528597576,-0.07853987413118786,1.753779997601939,1.8078377913847843,0.9700980950611517,0.5851851851851851,0.614320987654321,0.48246913580246914,False,DO,sweep,0.5,real,touch3
DO|sweep|T3,16,2024,-0.004699893512862613,-0.04507943727321851,2.6155033542392574,2.6299022581861013,0.9945249281025466,0.7080039525691699,0.7267786561264822,0.49407114624505927,False,DO,sweep,0.5,real,touch3
DO|sweep|T3,32,2024,0.11666424066723209,0.08367940678782428,3.7168454695662065,3.614775274562299,1.028236940681262,0.7905138339920948,0.7964426877470355,0.5093873517786561,False,DO,sweep,0.5,real,touch3
DO|sweep|T3,64,2023,0.00671729577008749,-0.04386300611269597,5.374140275222655,5.308688047602889,1.0123292661073429,0.8561542263964409,0.8591201186356896,0.4977755808205635,False,DO,sweep,0.5,real,touch3
DO|sweep|above_ema,4,1526,-0.003691349960477937,0.0032364885031746656,1.2554562601519785,1.2937788729732231,0.9703793178094061,0.46068152031454784,0.46264744429882043,0.5006553079947575,False,DO,sweep,0.5,real,above_ema
DO|sweep|above_ema,8,1526,0.006520623018011659,-0.013981283488582602,1.7134937820724225,1.749124624993984,0.9796293286296373,0.5655307994757536,0.59043250327654,0.49606815203145477,False,DO,sweep,0.5,real,above_ema
DO|sweep|above_ema,16,1526,0.04429836039726933,0.03595267367725201,2.4967748436270907,2.5164720747306824,0.9921726804356851,0.7018348623853211,0.7018348623853211,0.5072083879423329,False,DO,sweep,0.5,real,above_ema
DO|sweep|above_ema,32,1526,0.11664831430660069,0.09151408222217267,3.7518906220985246,3.6498151861728823,1.0279672889499583,0.7955439056356488,0.7935779816513762,0.508519003931848,False,DO,sweep,0.5,real,above_ema
DO|sweep|above_ema,64,1526,-0.013974811254754672,0.009702260947513162,5.411140033236228,5.342138237275016,1.0129165126203115,0.8532110091743119,0.8505897771952818,0.5019659239842726,False,DO,sweep,0.5,real,above_ema
DO|sweep|below_ema,4,1076,0.017328425268892625,0.018470011010453945,1.2384459294082912,1.2761642548552947,0.9704439884572066,0.4758364312267658,0.5009293680297398,0.5065055762081785,False,DO,sweep,0.5,real,below_ema
DO|sweep|below_ema,8,1076,-0.07059021978154591,-0.13176411351931855,1.672737641269535,1.7327268944654715,0.9653787025597923,0.5938661710037175,0.6356877323420075,0.4600371747211896,False,DO,sweep,0.5,real,below_ema
DO|sweep|below_ema,16,1075,-0.027891872399000883,-0.1845890240288891,2.5260321497552254,2.5115649073364956,1.0057602502632799,0.7051162790697675,0.7451162790697674,0.4744186046511628,False,DO,sweep,0.5,real,below_ema
DO|sweep|below_ema,32,1075,0.12309101247930827,0.05934670100535131,3.6876845603420705,3.6250776687220108,1.0172704966186645,0.7925581395348837,0.815813953488372,0.5079069767441861,False,DO,sweep,0.5,real,below_ema
DO|sweep|below_ema,64,1073,0.0563234139094236,-0.11802670384315679,5.036369237467671,4.9804748282457005,1.0112227069003497,0.8546132339235788,0.8713886300093197,0.4874184529356943,False,DO,sweep,0.5,real,below_ema
DO|break,4,2363,-0.02838391317694088,-0.013704289946221379,1.3627697988538972,1.3210352970329768,1.0315922685144412,0.4875158696572154,0.4777824798984342,0.4942869234024545,False,DO,break,0.5,real,all
DO|break,8,2363,-0.00480183778394933,0.03007110419191634,1.8089265616375634,1.7573492585730115,1.029349489188298,0.5962759204401185,0.5941599661447313,0.5057130765975455,False,DO,break,0.5,real,all
DO|break,16,2363,-0.0010900517937364024,-0.04364476730889318,2.666025695147281,2.586290243211968,1.0308300478434655,0.7181548878544224,0.7084214980956411,0.4951333051206094,False,DO,break,0.5,real,all
DO|break,32,2362,0.10817800454523062,-0.013298564921011814,3.849825836372935,3.6742923843619124,1.0477734033247075,0.7980524978831499,0.8022861981371718,0.4987298899237934,False,DO,break,0.5,real,all
DO|break,64,2362,0.10177784564504731,-0.1486302344151149,5.464907613325281,5.244276279641257,1.0420708829816108,0.8509737510584251,0.859441151566469,0.4898391193903472,False,DO,break,0.5,real,all
DO|break|T1,4,371,0.05242449210803862,0.10187556985524525,1.3584262100343478,1.244344329728,1.0916803151514218,0.5067385444743935,0.46900269541778977,0.5309973045822103,False,DO,break,0.5,real,touch1
DO|break|T1,8,371,0.10505694882978339,0.20223455095165946,1.6949401907725157,1.565821635899712,1.082460576551309,0.5876010781671159,0.555256064690027,0.5417789757412399,False,DO,break,0.5,real,touch1
DO|break|T1,16,371,0.17068438598201213,0.06779354752295312,2.4018651420877726,2.1075256959114554,1.1396611423278624,0.706199460916442,0.6711590296495957,0.5202156334231806,False,DO,break,0.5,real,touch1
DO|break|T1,32,371,0.4120166727507616,-0.024634497076976306,4.188929153725475,3.6056337762081934,1.1617733285521568,0.816711590296496,0.8059299191374663,0.49865229110512127,False,DO,break,0.5,real,touch1
DO|break|T1,64,371,0.6066812783998633,-0.20727706507390925,5.734673554411632,4.596955669083398,1.247493769187269,0.8517520215633423,0.8382749326145552,0.49326145552560646,False,DO,break,0.5,real,touch1
