i,entry_bar,time,dir,entry,atr,hour,dow,mfe_3,mae_3,mfe_atr_3,mae_atr_3,bars_mfe_3,bars_mae_3,maxfclose_3,maxaclose_3,ret_3,mfe_5,mae_5,mfe_atr_5,mae_atr_5,bars_mfe_5,bars_mae_5,maxfclose_5,maxaclose_5,ret_5,mfe_10,mae_10,mfe_atr_10,mae_atr_10,bars_mfe_10,bars_mae_10,maxfclose_10,maxaclose_10,ret_10,mfe_15,mae_15,mfe_atr_15,mae_atr_15,bars_mfe_15,bars_mae_15,maxfclose_15,maxaclose_15,ret_15,mfe_20,mae_20,mfe_atr_20,mae_atr_20,bars_mfe_20,bars_mae_20,maxfclose_20,maxaclose_20,ret_20,mfe_30,mae_30,mfe_atr_30,mae_atr_30,bars_mfe_30,bars_mae_30,maxfclose_30,maxaclose_30,ret_30,mfe_50,mae_50,mfe_atr_50,mae_atr_50,bars_mfe_50,bars_mae_50,maxfclose_50,maxaclose_50,ret_50
32391,32392,2022-08-29 05:00:00,-1,1722.965,2.9459074555996083,5,0,1.1699999999998454,2.5850000000000364,0.3971611524238138,0.8774885290732553,0,1,-0.06500000000005457,0.6449999999999818,-0.30500000000006366,1.5549999999998363,2.990000000000009,0.5278509333496127,1.0149673895276612,4,3,0.974999999999909,1.2850000000000819,0.974999999999909,2.5599999999999454,2.990000000000009,0.8690021796624581,1.0149673895276612,6,3,1.2899999999999636,1.2850000000000819,-0.3500000000001364,2.5599999999999454,9.055000000000064,0.8690021796624581,3.073755756579602,6,14,1.2899999999999636,8.035000000000082,-8.035000000000082,2.5599999999999454,22.590000000000146,0.8690021796624581,7.668265327568544,6,18,1.2899999999999636,18.02500000000009,-15.185000000000173,2.5599999999999454,22.590000000000146,0.8690021796624581,7.668265327568544,6,18,1.2899999999999636,18.02500000000009,-14.915000000000191,2.5599999999999454,22.590000000000146,0.8690021796624581,7.668265327568544,6,18,1.2899999999999636,18.02500000000009,-9.585000000000036
32432,32433,2022-08-30 02:30:00,-1,1734.025,2.1833038684044395,2,1,0.0,2.7799999999999727,0.0,1.2732996264196605,0,0,-1.0399999999999636,2.134999999999991,-1.0399999999999636,0.0,2.994999999999891,0.0,1.3717742378153892,0,4,-1.0399999999999636,2.134999999999991,-1.7699999999999818,4.900000000000091,2.994999999999891,2.2443050969268037,1.3717742378153892,9,4,3.365000000000009,2.134999999999991,3.365000000000009,4.900000000000091,3.939999999999827,2.2443050969268037,1.8046045065083784,9,12,3.365000000000009,2.615000000000009,-0.4499999999998181,4.900000000000091,3.939999999999827,2.2443050969268037,1.8046045065083784,9,12,3.365000000000009,2.615000000000009,0.7450000000001182,12.810000000000173,3.939999999999827,5.867254753394328,1.8046045065083784,24,12,10.13000000000011,2.615000000000009,9.185000000000173,13.350000000000136,3.939999999999827,6.114586335504608,1.8046045065083784,44,12,11.740000000000009,2.615000000000009,9.134999999999991
32440,32441,2022-08-30 06:30:00,-1,1733.4,2.123308057758545,6,1,4.275000000000091,1.2349999999999,2.013367765633106,0.5816395767383933,1,0,2.740000000000009,-0.8500000000001364,1.9700000000000273,4.275000000000091,4.564999999999827,2.013367765633106,2.149947099442008,1,4,2.740000000000009,3.240000000000009,-1.1549999999999727,4.275000000000091,4.564999999999827,2.013367765633106,2.149947099442008,1,4,2.740000000000009,3.240000000000009,-0.5199999999999818,5.220000000000027,4.564999999999827,2.45842800856249,2.149947099442008,12,4,2.759999999999991,3.240000000000009,0.8550000000000182,12.185000000000173,4.564999999999827,5.73868683607935,2.149947099442008,16,4,9.50500000000011,3.240000000000009,8.5300000000002,12.185000000000173,4.564999999999827,5.73868683607935,2.149947099442008,16,4,10.525000000000091,3.240000000000009,10.525000000000091,18.805000000000064,4.564999999999827,8.856463352685351,2.149947099442008,49,4,18.300000000000182,3.240000000000009,18.300000000000182
32441,32442,2022-08-30 07:00:00,-1,1732.62,2.128428910775787,7,1,3.494999999999891,4.625,1.64205625205777,2.172964282050765,0,2,1.959999999999809,4.020000000000209,-4.020000000000209,3.494999999999891,5.345000000000027,1.64205625205777,2.51124196487814,0,3,1.959999999999809,4.020000000000209,-1.550000000000182,3.494999999999891,5.345000000000027,1.64205625205777,2.51124196487814,0,3,1.959999999999809,4.020000000000209,-0.44000000000005457,8.589999999999918,5.345000000000027,4.0358406881764095,2.51124196487814,14,3,7.0,4.020000000000209,7.0,11.404999999999973,5.345000000000027,5.358412462008414,2.51124196487814,15,3,8.724999999999909,4.020000000000209,8.319999999999936,11.404999999999973,5.345000000000027,5.358412462008414,2.51124196487814,15,3,9.74499999999989,4.020000000000209,9.639999999999873,19.13499999999999,5.345000000000027,8.990199251252188,2.51124196487814,49,3,18.48999999999978,4.020000000000209,18.48999999999978
32442,32443,2022-08-30 07:30:00,-1,1730.685,2.249255417148941,7,1,0.25,7.279999999999973,0.11114789280662896,3.236626638529023,0,2,-0.7450000000001182,5.955000000000155,-3.8700000000001182,0.25,7.279999999999973,0.11114789280662896,3.236626638529023,0,2,-0.7450000000001182,5.955000000000155,-3.7899999999999636,0.25,7.279999999999973,0.11114789280662896,3.236626638529023,0,2,-0.7450000000001182,5.955000000000155,-2.5950000000000273,9.470000000000027,7.279999999999973,4.210282179515117,3.236626638529023,14,2,6.789999999999964,5.955000000000155,6.789999999999964,9.470000000000027,7.279999999999973,4.210282179515117,3.236626638529023,14,2,6.789999999999964,5.955000000000155,5.845000000000027,9.470000000000027,7.279999999999973,4.210282179515117,3.236626638529023,14,2,7.809999999999945,5.955000000000155,7.375,19.210000000000036,7.279999999999973,8.540604083261385,3.236626638529023,49,2,18.049999999999955,5.955000000000155,18.049999999999955
32456,32457,2022-08-30 14:30:00,-1,1725.67,3.271678113882132,14,1,4.455000000000155,1.1299999999998818,1.361686524446596,0.3453885011502669,0,2,1.775000000000091,0.5249999999998636,-0.5249999999998636,4.455000000000155,1.5249999999998636,1.361686524446596,0.4661216497824469,0,3,1.775000000000091,0.5249999999998636,1.3700000000001182,4.455000000000155,1.5249999999998636,1.361686524446596,0.4661216497824469,0,3,1.8050000000000637,0.5249999999998636,1.0650000000000546,4.455000000000155,1.5249999999998636,1.361686524446596,0.4661216497824469,0,3,2.7950000000000728,0.5249999999998636,2.6900000000000546,4.455000000000155,1.5249999999998636,1.361686524446596,0.4661216497824469,0,3,3.384999999999991,0.5249999999998636,3.384999999999991,4.995000000000118,1.5249999999998636,1.526739436500712,0.4661216497824469,20,3,3.4750000000001364,0.5249999999998636,3.4750000000001364,15.955000000000155,1.5249999999998636,4.876702244117822,0.4661216497824469,38,3,14.595000000000027,0.5249999999998636,6.935000000000173
32457,32458,2022-08-30 15:00:00,-1,1723.84,3.374058248604848,15,1,0.8899999999998727,3.355000000000018,0.2637773074510145,0.9943515353913317,0,2,-1.0299999999999727,2.355000000000018,-1.0299999999999727,0.8899999999998727,3.355000000000018,0.2637773074510145,0.9943515353913317,0,2,-0.4600000000000364,2.355000000000018,-1.0,0.8899999999998727,3.355000000000018,0.2637773074510145,0.9943515353913317,0,2,0.599999999999909,2.355000000000018,0.599999999999909,1.5299999999999727,3.355000000000018,0.45345986561809304,0.9943515353913317,13,2,0.9649999999999181,2.355000000000018,0.5299999999999727,3.1649999999999636,3.355000000000018,0.9380395259354729,0.9943515353913317,19,2,1.5549999999998363,2.355000000000018,0.834999999999809,3.1649999999999636,3.355000000000018,0.9380395259354729,0.9943515353913317,19,2,1.6449999999999818,2.355000000000018,1.5499999999999545,14.125,3.355000000000018,4.186353334546195,0.9943515353913317,37,2,12.764999999999873,2.355000000000018,7.654999999999973
32490,32491,2022-08-31 08:30:00,-1,1715.14,2.495718804377202,8,2,4.350000000000136,1.2649999999998727,1.7429848235990129,0.5068680004258529,2,0,4.065000000000055,-1.009999999999991,4.065000000000055,5.425000000000182,1.2649999999998727,2.1737224524194634,0.5068680004258529,4,0,4.065000000000055,-1.009999999999991,3.1800000000000637,5.425000000000182,1.3099999999999454,2.1737224524194634,0.5248988779113886,4,6,4.065000000000055,-0.4350000000001728,3.0650000000000546,5.425000000000182,8.419999999999845,2.1737224524194634,3.3737775206213696,4,12,4.065000000000055,6.434999999999945,-3.644999999999982,5.425000000000182,8.419999999999845,2.1737224524194634,3.3737775206213696,4,12,4.065000000000055,6.434999999999945,2.8200000000001637,9.2650000000001,8.419999999999845,3.7123573311826488,3.3737775206213696,25,12,7.690000000000055,6.434999999999945,7.690000000000055,14.480000000000018,8.419999999999845,5.8019356886696425,3.3737775206213696,46,12,12.940000000000055,6.434999999999945,12.625
32491,32492,2022-08-31 09:00:00,-1,1714.085,2.52602460406455,9,2,3.880000000000109,0.44000000000005457,1.5360103752579917,0.17418674358597452,2,0,3.009999999999991,-1.4500000000000455,2.3400000000001455,4.370000000000118,0.6849999999999454,1.7299910669787155,0.27117708944629143,3,4,3.009999999999991,0.6199999999998909,-0.6199999999998909,4.370000000000118,4.220000000000027,1.7299910669787155,1.6706092225743774,3,9,3.009999999999991,2.0750000000000455,-2.0750000000000455,4.370000000000118,9.474999999999909,1.7299910669787155,3.7509531715383817,3,11,3.009999999999991,7.490000000000009,-4.649999999999864,4.370000000000118,9.474999999999909,1.7299910669787155,3.7509531715383817,3,11,3.035000000000082,7.490000000000009,3.035000000000082,8.454999999999927,9.474999999999909,3.3471566295891346,3.7509531715383817,29,11,7.995000000000118,7.490000000000009,7.995000000000118,14.049999999999955,9.474999999999909,5.562099425869615,3.7509531715383817,49,11,11.980000000000018,7.490000000000009,11.980000000000018
32492,32493,2022-08-31 09:30:00,-1,1712.515,2.563451418059952,9,2,2.800000000000182,1.1549999999999727,1.0922773805166366,0.4505644194630727,2,1,1.4400000000000546,-0.5550000000000637,0.5550000000000637,2.800000000000182,3.9349999999999454,1.0922773805166366,1.5350398186902237,2,4,1.4400000000000546,2.189999999999827,-1.5199999999999818,2.800000000000182,9.699999999999818,1.0922773805166366,3.7839609253608883,2,9,1.4400000000000546,8.615000000000009,-8.615000000000009,2.800000000000182,11.044999999999845,1.0922773805166366,4.308644167073321,2,10,1.4400000000000546,9.059999999999945,-3.6699999999998454,2.800000000000182,11.044999999999845,1.0922773805166366,4.308644167073321,2,10,1.9700000000000273,9.059999999999945,1.9700000000000273,7.645000000000209,11.044999999999845,2.9823073478747757,4.308644167073321,29,10,7.645000000000209,9.059999999999945,7.645000000000209,12.480000000000018,11.044999999999845,4.868436324588128,4.308644167073321,48,10,10.410000000000082,9.059999999999945,10.13000000000011
32493,32494,2022-08-31 10:00:00,-1,1711.08,2.584276316769957,10,2,1.365000000000009,3.6900000000000546,0.5281942922056027,1.4278658888195528,1,2,-0.6649999999999636,3.625,-3.625,1.365000000000009,5.370000000000118,0.5281942922056027,2.0779511715341608,1,3,-0.6649999999999636,3.625,-1.275000000000091,1.365000000000009,12.480000000000018,0.5281942922056027,4.829204957308342,1,9,-0.5900000000001455,10.495000000000118,-10.495000000000118,1.365000000000009,12.480000000000018,0.5281942922056027,4.829204957308342,1,9,-0.5900000000001455,10.495000000000118,-3.6400000000001,1.365000000000009,12.480000000000018,0.5281942922056027,4.829204957308342,1,9,0.8699999999998909,10.495000000000118,0.8699999999998909,7.664999999999964,12.480000000000018,2.966014102385273,4.829204957308342,29,9,7.539999999999964,10.495000000000118,7.539999999999964,11.044999999999845,12.480000000000018,4.273923778322901,4.829204957308342,47,9,9.220000000000027,10.495000000000118,9.220000000000027
32522,32523,2022-09-01 01:30:00,-1,1704.875,2.8476366090146015,1,3,2.525000000000091,1.474999999999909,0.8867002172983877,0.517973394263364,1,2,1.3350000000000364,0.31500000000005457,0.20499999999992724,2.525000000000091,1.5199999999999818,0.8867002172983877,0.5337759723934592,1,3,1.3350000000000364,1.4349999999999454,0.21000000000003638,2.525000000000091,3.740000000000009,0.8867002172983877,1.313369826810241,1,8,1.8350000000000364,2.7100000000000364,1.1600000000000819,4.214999999999918,3.740000000000009,1.480174818183167,1.313369826810241,14,8,2.6749999999999545,2.7100000000000364,2.6749999999999545,4.839999999999918,3.880000000000109,1.6996550699896908,1.3625334032149374,18,16,2.769999999999982,2.7100000000000364,2.490000000000009,15.960000000000036,3.880000000000109,5.604647710131402,1.3625334032149374,26,16,12.480000000000018,2.7100000000000364,7.3250000000000455,15.960000000000036,3.880000000000109,5.604647710131402,1.3625334032149374,26,16,12.480000000000018,2.7100000000000364,5.115000000000009
32523,32524,2022-09-01 02:00:00,-1,1703.49,2.7888768512278506,2,3,1.1400000000001,2.9049999999999727,0.40876670459586467,1.0416379621498872,0,2,-1.1800000000000637,2.8199999999999363,-2.8199999999999363,1.1400000000001,2.9049999999999727,0.40876670459586467,1.0416379621498872,0,2,-0.5199999999999818,2.8199999999999363,-0.5199999999999818,1.1400000000001,5.125,0.40876670459586467,1.8376573342575637,0,7,0.4500000000000455,4.095000000000027,-3.5750000000000455,2.8299999999999272,5.125,1.0147454157948823,1.8376573342575637,13,7,1.2899999999999636,4.095000000000027,-1.5150000000001,3.4549999999999272,5.2650000000001,1.2388499687531218,1.8878567541202453,17,15,1.6300000000001091,4.095000000000027,1.6300000000001091,14.575000000000045,5.2650000000001,5.226118174986161,1.8878567541202453,25,15,11.095000000000027,4.095000000000027,8.480000000000018,14.575000000000045,5.2650000000001,5.226118174986161,1.8878567541202453,25,15,11.095000000000027,4.095000000000027,3.8199999999999363
32679,32680,2022-09-06 13:00:00,-1,1707.94,2.7098424710076277,13,1,5.5499999999999545,3.9099999999998545,2.048089532649565,1.4428883013801022,2,1,-1.0349999999998545,1.0750000000000455,-1.0750000000000455,6.565000000000055,3.9099999999998545,2.422650050782814,1.4428883013801022,4,1,4.634999999999991,1.0750000000000455,4.634999999999991,7.535000000000082,3.9099999999998545,2.7806044375702283,1.4428883013801022,8,1,6.8400000000001455,1.0750000000000455,6.8400000000001455,8.059999999999945,3.9099999999998545,2.9743426366045975,1.4428883013801022,13,1,7.830000000000155,1.0750000000000455,6.894999999999982,8.059999999999945,3.9099999999998545,2.9743426366045975,1.4428883013801022,13,1,7.830000000000155,1.0750000000000455,4.350000000000136,16.480000000000018,3.9099999999998545,6.081534323975702,1.4428883013801022,28,1,15.38000000000011,1.0750000000000455,14.180000000000064,16.480000000000018,5.589999999999918,6.081534323975702,2.0628505382902693,28,49,15.38000000000011,3.7200000000000273,-3.7200000000000273
32691,32692,2022-09-06 19:00:00,-1,1700.175,3.043110325771102,19,1,0.2949999999998454,2.2799999999999727,0.09694029082731154,0.7492334341911305,1,0,-0.009999999999990905,1.3150000000000546,-0.8700000000001182,0.2949999999998454,2.2899999999999636,0.09694029082731154,0.7525195457445975,1,4,-0.009999999999990905,1.6849999999999454,-1.4600000000000364,7.474999999999909,3.7950000000000728,2.456368386218728,1.2470793345418547,9,7,5.180000000000064,3.4149999999999636,3.8799999999998818,7.669999999999845,3.7950000000000728,2.52044756151137,1.2470793345418547,14,7,6.544999999999845,3.4149999999999636,6.544999999999845,8.714999999999918,3.7950000000000728,2.8638462188489995,1.2470793345418547,16,7,7.615000000000009,3.4149999999999636,3.869999999999891,8.714999999999918,7.0499999999999545,2.8638462188489995,2.3167086451962717,16,27,7.615000000000009,6.8400000000001455,-2.644999999999982,8.714999999999918,19.330000000000155,2.8638462188489995,6.352053632857387,16,49,7.615000000000009,18.269999999999982,-18.269999999999982
32700,32701,2022-09-07 00:30:00,-1,1694.98,2.963753584515831,0,2,2.2799999999999727,3.8299999999999272,0.7692947254157236,1.2922801747114916,0,1,-1.3150000000000546,2.740000000000009,-2.125,2.2799999999999727,3.8299999999999272,0.7692947254157236,1.2922801747114916,0,1,-0.21499999999991815,2.740000000000009,-0.21499999999991815,3.519999999999982,3.8299999999999272,1.1876830848523532,1.2922801747114916,7,1,2.4200000000000728,2.740000000000009,-0.5899999999999181,3.519999999999982,8.785000000000082,1.1876830848523532,2.964146562621612,7,14,2.4200000000000728,8.269999999999982,-8.269999999999982,3.519999999999982,12.24499999999989,1.1876830848523532,4.131585049436651,7,18,2.4200000000000728,12.035000000000082,-9.660000000000082,3.519999999999982,18.549999999999955,1.1876830848523532,6.258954893185003,7,28,2.4200000000000728,16.680000000000064,-15.329999999999927,3.519999999999982,24.52500000000009,1.1876830848523532,8.274979447728473,7,40,2.4200000000000728,23.569999999999936,-20.079999999999927
32772,32773,2022-09-08 13:30:00,-1,1712.775,3.6457451323450214,13,3,8.775000000000091,3.474999999999909,2.406915371606304,0.9531659163910656,2,0,7.755000000000109,-1.2050000000001546,4.9500000000000455,8.775000000000091,3.474999999999909,2.406915371606304,0.9531659163910656,2,0,7.755000000000109,-1.2050000000001546,5.525000000000091,8.775000000000091,3.474999999999909,2.406915371606304,0.9531659163910656,2,0,7.755000000000109,-1.2050000000001546,3.134999999999991,8.775000000000091,3.474999999999909,2.406915371606304,0.9531659163910656,2,0,7.755000000000109,-1.2050000000001546,4.035000000000082,8.775000000000091,3.474999999999909,2.406915371606304,0.9531659163910656,2,0,7.755000000000109,1.375,-1.375,8.775000000000091,9.189999999999827,2.406915371606304,2.5207466968730814,2,29,7.755000000000109,8.694999999999936,-7.279999999999973,8.775000000000091,16.79099999999994,2.406915371606304,4.6056428495317245,2,33,7.755000000000109,15.804999999999836,-3.2549999999998818
32774,32775,2022-09-08 14:30:00,-1,1705.045,4.014800649828109,14,3,1.0450000000000728,4.184999999999945,0.2602868961986478,1.0423929766423454,0,1,-2.2049999999999272,3.009999999999991,-2.2049999999999272,1.0450000000000728,4.184999999999945,0.2602868961986478,1.0423929766423454,0,1,-1.1299999999998818,3.009999999999991,-1.1299999999998818,1.0450000000000728,6.649999999999864,0.2602868961986478,1.6563711576276094,0,6,-1.1299999999998818,4.595000000000027,-3.4199999999998454,1.0450000000000728,6.649999999999864,0.2602868961986478,1.6563711576276094,0,6,-1.1299999999998818,4.595000000000027,-4.309999999999945,1.0450000000000728,11.095000000000027,0.2602868961986478,2.7635245103577066,0,19,-1.1299999999998818,10.504999999999882,-10.504999999999882,1.0450000000000728,17.88499999999999,0.2602868961986478,4.454766639724871,0,29,-1.1299999999998818,16.424999999999955,-16.389999999999873,1.0450000000000728,24.520999999999958,0.2602868961986478,6.107650700178553,0,31,-1.1299999999998818,23.534999999999854,-11.779999999999973
32869,32870,2022-09-12 16:00:00,1,1734.245,3.624955538271189,16,0,0.6550000000002001,4.974999999999909,0.1806918714132925,1.3724306263829604,0,2,-1.7999999999999545,4.504999999999882,-4.504999999999882,0.6550000000002001,9.11999999999989,0.1806918714132925,2.515892927158327,0,4,-1.7999999999999545,9.11999999999989,-9.11999999999989,0.6550000000002001,10.414999999999964,0.1806918714132925,2.8731386881967325,0,5,-1.7999999999999545,9.664999999999964,-9.6099999999999,0.6550000000002001,10.414999999999964,0.1806918714132925,2.8731386881967325,0,5,-1.7999999999999545,9.664999999999964,-8.264999999999873,0.6550000000002001,13.439999999999827,0.1806918714132925,3.7076316821280577,0,19,-1.7999999999999545,12.509999999999991,-11.879999999999882,0.6550000000002001,14.174999999999955,0.1806918714132925,3.9103927897444737,0,24,-1.7999999999999545,12.764999999999873,-10.314999999999827,0.6550000000002001,37.12999999999988,0.1806918714132925,10.242884252783938,0,40,-1.7999999999999545,33.179999999999836,-30.45999999999981
32909,32910,2022-09-13 13:00:00,-1,1703.895,4.324856438512381,13,1,6.779999999999973,5.724999999999909,1.5676820945141214,1.3237433615181768,0,1,2.230000000000018,3.714999999999918,-3.714999999999918,6.779999999999973,5.724999999999909,1.5676820945141214,1.3237433615181768,0,1,2.230000000000018,3.714999999999918,-0.900000000000091,6.779999999999973,5.724999999999909,1.5676820945141214,1.3237433615181768,0,1,2.8299999999999272,3.714999999999918,0.10999999999989996,6.779999999999973,5.724999999999909,1.5676820945141214,1.3237433615181768,0,1,2.8299999999999272,3.714999999999918,2.230000000000018,6.779999999999973,5.724999999999909,1.5676820945141214,1.3237433615181768,0,1,2.8299999999999272,3.714999999999918,1.7049999999999272,6.779999999999973,5.724999999999909,1.5676820945141214,1.3237433615181768,0,1,4.900000000000091,3.714999999999918,-0.16499999999996362,6.779999999999973,5.724999999999909,1.5676820945141214,1.3237433615181768,0,1,4.900000000000091,3.714999999999918,-2.480000000000018
32910,32911,2022-09-13 13:30:00,-1,1701.585,4.502009550047216,13,1,0.39000000000010004,8.034999999999854,0.08662798149684285,1.7847585418639518,0,0,-4.389999999999873,6.024999999999864,-4.389999999999873,0.7250000000001364,8.034999999999854,0.16103919637232506,1.7847585418639518,4,0,0.5199999999999818,6.024999999999864,0.5199999999999818,0.9300000000000637,8.034999999999854,0.2065744174155095,1.7847585418639518,5,0,0.5199999999999818,6.024999999999864,-3.4600000000000364,0.9300000000000637,8.034999999999854,0.2065744174155095,1.7847585418639518,5,0,0.5199999999999818,6.024999999999864,-0.849999999999909,1.1600000000000819,8.034999999999854,0.2576627141956898,1.7847585418639518,19,0,0.5199999999999818,6.024999999999864,-0.6849999999999454,4.259999999999991,8.034999999999854,0.9462441055806541,1.7847585418639518,22,0,2.5900000000001455,6.024999999999864,-2.0850000000000364,4.259999999999991,8.034999999999854,0.9462441055806541,1.7847585418639518,22,0,2.5900000000001455,6.024999999999864,-1.3949999999999818
32965,32966,2022-09-14 18:00:00,-1,1697.704,2.9805623502306084,18,2,3.6989999999998417,0.36599999999998545,1.2410409732625278,0.12279561941445974,2,0,2.6989999999998417,-0.7639999999998963,2.6989999999998417,4.033999999999878,0.36599999999998545,1.3534358708140308,0.12279561941445974,3,0,2.6989999999998417,-0.4539999999999509,0.4539999999999509,4.033999999999878,0.6159999999999854,1.3534358708140308,0.2066724086319902,3,9,2.6989999999998417,0.18600000000014916,0.0989999999999327,4.033999999999878,0.6159999999999854,1.3534358708140308,0.2066724086319902,3,9,3.188999999999851,0.18600000000014916,2.533999999999878,10.759000000000015,0.6159999999999854,3.6097215007656467,0.2066724086319902,19,9,10.18899999999985,0.18600000000014916,10.18899999999985,11.993999999999915,0.6159999999999854,4.024072839500214,0.2066724086319902,24,9,10.56399999999985,0.18600000000014916,8.06899999999996,37.269000000000005,0.6159999999999854,12.504016229392576,0.2066724086319902,42,9,35.503999999999905,0.18600000000014916,33.72900000000004
32966,32967,2022-09-14 18:30:00,-1,1696.95,2.878736468071268,18,2,3.2799999999999727,0.9099999999998545,1.139388768780752,0.3161109084116851,2,0,1.9449999999999363,-1.3150000000000546,1.3150000000000546,3.2799999999999727,0.9099999999998545,1.139388768780752,0.3161109084116851,2,0,1.9449999999999363,0.5199999999999818,-0.5199999999999818,3.2799999999999727,1.3699999999998909,1.139388768780752,0.475903235740707,2,8,1.9449999999999363,0.9400000000000546,-0.875,3.5699999999999363,1.3699999999998909,1.240127409922941,0.475903235740707,14,8,3.2200000000000273,0.9400000000000546,3.2200000000000273,10.825000000000045,1.3699999999998909,3.760330311601157,0.475903235740707,19,8,9.434999999999945,0.9400000000000546,7.684999999999945,11.240000000000009,1.3699999999998909,3.904490780821881,0.475903235740707,23,8,9.809999999999945,0.9400000000000546,7.5900000000001455,36.5150000000001,1.3699999999998909,12.684384418301715,0.475903235740707,41,8,34.75,0.9400000000000546,31.795000000000073
32967,32968,2022-09-14 19:00:00,-1,1695.27,2.8709695774947477,19,2,1.599999999999909,1.9800000000000182,0.5573030144736308,0.6896624804111636,1,2,0.26499999999987267,1.9800000000000182,-1.9800000000000182,1.599999999999909,2.535000000000082,0.5573030144736308,0.8829769635567375,1,4,0.26499999999987267,2.2000000000000455,-1.7100000000000364,1.599999999999909,3.0499999999999545,0.5573030144736308,1.0623588713404033,1,7,0.26499999999987267,2.6200000000001182,-0.4249999999999545,4.814000000000078,3.0499999999999545,1.6767854447976591,1.0623588713404033,14,7,3.5,2.6200000000001182,3.5,9.144999999999982,3.0499999999999545,3.1853350421010207,1.0623588713404033,18,7,7.754999999999882,2.6200000000001182,6.254999999999882,9.559999999999945,3.0499999999999545,3.3298855114801142,1.0623588713404033,22,7,8.710000000000036,2.6200000000001182,8.710000000000036,34.835000000000036,3.0499999999999545,12.133531568243782,1.0623588713404033,40,7,33.069999999999936,2.6200000000001182,30.8599999999999
32968,32969,2022-09-14 19:30:00,-1,1695.0,2.7776860362451106,19,2,1.3299999999999272,2.4849999999999,0.4788158138267591,0.8946295468868523,0,2,-0.6349999999999909,2.4700000000000273,-2.4700000000000273,1.3299999999999272,2.8050000000000637,0.4788158138267591,1.0098333517174158,0,3,-0.6349999999999909,2.605000000000018,-2.605000000000018,1.3299999999999272,3.3199999999999363,0.4788158138267591,1.1952394751164637,0,6,0.48499999999989996,2.8900000000001,0.48499999999989996,4.544000000000096,3.3199999999999363,1.6358940285932018,1.1952394751164637,13,6,3.230000000000018,2.8900000000001,2.2100000000000364,8.875,3.3199999999999363,3.1951055245960296,1.1952394751164637,17,6,7.4849999999999,2.8900000000001,6.569999999999936,11.460000000000036,3.3199999999999363,4.125736260492464,1.1952394751164637,29,6,9.029999999999973,2.8900000000001,9.029999999999973,34.565000000000055,3.3199999999999363,12.443810981145006,1.1952394751164637,39,6,32.799999999999955,2.8900000000001,32.14499999999998
32982,32983,2022-09-15 03:30:00,-1,1691.72,2.2762839768477616,3,3,4.775000000000091,1.6199999999998909,2.097717177894735,0.711686246741189,2,1,4.204999999999927,1.0699999999999363,4.204999999999927,5.595000000000027,1.6199999999998909,2.4579534262452096,0.711686246741189,3,1,4.204999999999927,1.0699999999999363,2.7049999999999272,6.009999999999991,1.6199999999998909,2.640268112910387,0.711686246741189,7,1,4.579999999999927,1.0699999999999363,3.1100000000001273,6.009999999999991,1.6199999999998909,2.640268112910387,0.711686246741189,7,1,5.160000000000082,1.0699999999999363,5.160000000000082,9.279999999999973,1.6199999999998909,4.0768199813325054,0.711686246741189,18,1,8.394999999999982,1.0699999999999363,8.394999999999982,31.285000000000082,1.6199999999998909,13.743891499567688,0.711686246741189,25,1,27.644999999999982,1.0699999999999363,26.305000000000064,31.285000000000082,1.6199999999998909,13.743891499567688,0.711686246741189,25,1,30.039999999999964,1.0699999999999363,27.88000000000011
32985,32986,2022-09-15 05:00:00,-1,1687.545,2.3790947146991965,5,3,1.4200000000000728,2.240000000000009,0.5968656864422534,0.9415346039652003,0,2,-0.8849999999999909,1.7200000000000273,-0.8849999999999909,1.8350000000000364,2.240000000000009,0.7713017849447186,0.9415346039652003,4,2,0.4049999999999727,1.7200000000000273,0.4049999999999727,1.8350000000000364,2.6849999999999454,0.7713017849447186,1.1285805409136165,4,9,0.4049999999999727,2.349999999999909,-2.089999999999918,4.615000000000009,3.8299999999999272,1.9398134809372278,1.6098560416011758,14,10,2.310000000000173,2.349999999999909,2.310000000000173,23.945000000000164,4.824999999999818,10.064752719619099,2.0280823500588845,19,15,19.00999999999999,2.634999999999991,19.00999999999999,27.110000000000127,4.824999999999818,11.395090675668122,2.0280823500588845,22,15,25.345000000000027,2.634999999999991,23.570000000000164,28.15000000000009,4.824999999999818,11.832231741794805,2.0280823500588845,49,15,27.40000000000009,2.634999999999991,27.40000000000009
