adds,spacing,tighten_after,tighten_to,risk,n,wr,pf,net,dd,cagr,mar,h1,h2
3,1.25,25,2.0,0.765380859375,735,25.442176870748302,1.631827563913956,1780.3041763195458,24.970182338216677,55.37101064600658,2.21748523482993,1.3603485533177018,1.7296345083585476
4,1.25,25,1.5,0.63857421875,736,22.96195652173913,1.715656572503358,1778.73812076743,24.978459544584602,55.35156916059971,2.215972088342817,1.369657900581357,1.8484686390301892
4,1.25,30,1.5,0.63857421875,734,23.024523160762943,1.7246505864646642,1776.6471727023004,24.973832485393086,55.32559002073965,2.215342401015101,1.3716674650103193,1.8552097866355703
3,1.0,25,2.5,0.7354736328125,735,27.074829931972786,1.6328481732224227,1756.1004668089222,24.994614489484217,55.068988843874614,2.203234175387796,1.348762781779125,1.7365037091706828
4,1.0,30,2.0,0.6062744140625,735,24.353741496598637,1.6841955909143436,1752.8622751039031,24.992882941099236,55.02832814342666,2.2017599279407665,1.365326094815031,1.7986855356423501
3,1.0,30,2.0,0.7354736328125,735,27.074829931972786,1.6338160321072874,1747.9023845145534,24.981230746866174,54.965931505679656,2.2002891716043647,1.3498175873461704,1.73583055304768
4,1.5,15,2.5,0.7079589843749998,741,21.45748987854251,1.8147362904200985,1745.362273853442,24.982152122497826,54.93392116488849,2.1989266935660607,1.3954797060318649,1.9579860835832934
2,1.5,25,2.0,0.9866943359375,735,27.755102040816325,1.5893998882648042,1739.8833964919427,24.990396297236654,54.8647489549964,2.1954333297652884,1.3564657381294531,1.6704344802927176
2,1.5,30,1.5,0.9866943359375,735,27.755102040816325,1.585401215391136,1739.0973106909012,24.98067569965854,54.8548100684275,2.1958897640698045,1.360190206960289,1.6632548815258215
3,1.25,30,2.0,0.765380859375,735,25.442176870748302,1.6324957882198272,1737.9956248051894,24.967450679392414,54.84087481086999,2.196494768932675,1.3559093009699699,1.7313624912499377
3,2.0,20,1.5,0.873046875,738,21.951219512195124,1.7275043272743784,1731.0606201354303,24.999787864832268,54.7529903901828,2.1901381998206872,1.3982104656592607,1.850210497792827
4,1.25,25,2.0,0.63857421875,735,22.993197278911566,1.7113934512155633,1714.3565022270025,24.9832470629585,54.54013913490665,2.183068477746865,1.3653691660600933,1.844796405284809
3,2.0,30,1.5,0.8897949218750001,733,21.964529331514324,1.6722893262405305,1709.6794511808205,24.988127750764427,54.48024371302931,2.1802451250619477,1.3800693974636074,1.7899939301831531
4,1.25,30,2.0,0.63857421875,734,23.024523160762943,1.717092475421974,1708.7576584558751,24.976352711245788,54.468423501823,2.1807997401197086,1.3665209221215087,1.8490581786266234
2,2.0,30,1.5,1.0417236328125,734,25.204359673024523,1.6089534768848701,1708.008719537443,24.990078756175073,54.458816036928994,2.1792174633892327,1.3494336120285102,1.7079888497727256
3,2.0,25,1.5,0.8718505859375,736,21.875,1.6713156672552683,1700.74150584487,24.97531359623212,54.36541542879307,2.176766078204314,1.386645858972201,1.788617255039413
2,2.0,25,1.5,1.0417236328125,736,25.13586956521739,1.5992182236592034,1698.2277737455793,24.992294648512257,54.333033551569756,2.17399139677653,1.34941418162185,1.698345303844859
4,1.0,25,2.5,0.6062744140625,735,24.353741496598637,1.6716762362987205,1682.0997366769384,24.997049765742204,54.12435228866413,2.1652296089292955,1.3610076805680609,1.7870850801007412
4,1.25,20,1.5,0.63857421875,738,23.035230352303522,1.7528009840387875,1676.4254736030384,24.972439181338384,54.050551041288266,2.164408156079508,1.3776102932382348,1.8930184713018356
2,1.5,25,2.5,0.9866943359375,735,27.755102040816325,1.5781478156580067,1675.018290234915,24.999552337138425,54.03221777543386,2.161327412857932,1.3525862171442578,1.6589727775838705
2,1.5,30,2.0,0.9866943359375,735,27.755102040816325,1.578970874797775,1667.1759235852633,24.988119637677276,53.92981792959439,2.158218333814866,1.3537130158374542,1.658419778848099
3,1.25,25,2.5,0.765380859375,735,25.442176870748302,1.6208534370253291,1667.1411431732447,24.980883985071504,53.929362933175895,2.1588252427497725,1.351711304059338,1.7204241174925128
3,2.0,20,2.0,0.8718505859375,737,21.98100407055631,1.7219185734100777,1663.147269021052,24.975128483790378,53.87706449634704,2.1572287218187847,1.390409083252792,1.8472695927445204
4,1.0,30,2.5,0.6062744140625,735,24.353741496598637,1.6737850836197101,1661.6439881255683,24.997641932511133,53.857353458710854,2.154497356355269,1.3572547169499258,1.7900067075244899
